0,1,2,3,4,5
11020KIPE120200,永續發展教育與文化素養Cultural literacy and Education for sustainable development,"張瑋琦CHANG, WEI-CHI",5,3.8,0.44
11020KIPE124200,永續發展教育與經濟素養Economic literacy and Education for sustainable development,"闕雅文CHUEH, YA-WEN黃書偉HUANG, SHU-WEI趙芝良CHAO, CHIH-LIANG",18,3.72,0.34
11020KIPE200100,運算思維導論Introduction to Computational Thinking,"莊鈞翔CHUANG, CHUN-HSIANG",28,3.8,0.61
11020KIPE200300,模擬式數位學習Simulation e-learning,"吳玟秀WU, WEN-HSIU",17,4.12,0.31
11020KIPE201200,APP設計與教學應用APP Design and Instructional Applications,"唐文華TANG, WEN-HUA",3,4.1,0.28
11020KIPE220300,資源分析與環境政策Resource analysis and environment policy,"黃書偉HUANG, SHU-WEI",30,3.86,0.37
11020KIPE222200,永續旅遊教育與規劃Education and Planning of Sustainable Tourism,"倪進誠NI, CHIN-CHENG",9,4.2,0.2
11020KIPE224700,飲食素養與永續食物設計Food Literacy and Sustainable Food Design,"張瑋琦CHANG, WEI-CHI",25,3.68,0.54
11020KIPE300100,畢業專題Thesis,指導教授,23,3.95,0.79
11020KIPE300500,科技輔助語言學習與教學概論Introduction to Technology-enhanced Language Learning and Teaching,"顏煒恆YEN, WEI-HENG",10,4.08,0.32
11020KIPE300600,組織學習與發展Organizational Learning and Development,"曾郁倫TSENG,YU-LUN",13,3.86,0.5
11020KIPE300700,教育心理學Educational Psychology,"陳伊慈CHEN, EVA E",10,3.16,0.74
11020KIPE320500,永續發展與資源管理Sustainable Development and Resources Management,"闕雅文CHUEH, YA-WEN楊宗翰YANG, CHUNG-HAN",16,3.96,0.21
11020KLST520200,書報討論二Seminar(II),"廖冠智LIAO, GUAN-ZE",23,3.95,0.14
11020KLST611400,另類與實驗教育專題Alternative Education,"謝小芩HSIEH, HSIAO-CHIN",9,3.96,0.35
11020KLST620300,使用者體驗設計User experience design,"許有真HSU, YU-CHEN",16,4.06,0.24
11020KLST621000,學習發展與績效促進Learning and Development for Performance Improvement,"計惠卿JIH, HUEY-CHING",4,3.83,0.66
11020KLST621100,活動式教學與課程設計Activity Approach in Teaching and Course Design,"劉樹忠LIU, SHU-CHUNG",10,4.12,0.15
11020KLST630200,數位學習與設計E-Learning and Design,"楊叔卿YOUNG, SHWU-CHING",1,4.3,0
11020KLST630600,教育機器人研究Educational Robot Research,"區國良OU, KUO-LIANG",13,4.09,0.18
11020KLST631100,學習科技應用與研發一Applications and Implementations of Learning Technologies I,"楊叔卿YOUNG, SHWU-CHING許有真HSU, YU-CHEN",3,4.2,0.14
11020KLST640500,數位學習創新與推廣Diffusion of e-Learning Innovations,"林秋斌LIN, CHIU-PIN",12,4.3,0
11020KLST640800,學習領域之研究議題探討Critical Issues in Learning,"陳素燕CHEN, SU-YEN",13,4.09,0.18
11020KMS 500200,教育統計Educational Statistics,"王姿陵WANG, TZU-LING",23,4.13,0.15
11020KMS 510100,專題討論一Colloquium I,"林勇吉LIN, YUNG-CHI",18,4.03,0.36
11020KMS 510200,專題討論二Colloquium (Ⅱ),"陳正忠CHEN, JENG-CHUNG",11,4.07,0.28
11020KMS 530500,數學臆測與論證教學Mathematical Conjecturing and Argumentation Teaching,"蔡文煥TSAI, WEN-HUAN",8,4.3,0
11020KMS 530800,科技在數學教學應用Use of Technology in Mathematics Teaching,"許慧玉HSU, HUI-YU",22,4.18,0.15
11020KMS 531100,數學素養導向教學Study of Mathematics Literacy-oriented Teaching,"林碧珍LIN, PI-JEN",7,4.3,0
11020KMS 532900,學術寫作研究Study on Academic writing,"許慧玉HSU, HUI-YU",6,4.25,0.11
11020KMS 540900,數學遊戲設計研究專題Topics in Mathematics Game Design,"陳正忠CHEN, JENG-CHUNG",23,4.14,0.2
11020KMS 610100,專題討論一Colloquium I,"王姿陵WANG, TZU-LING",10,4.09,0.19
11020KMS 610200,專題討論二Colloquium (Ⅱ),"王姿陵WANG, TZU-LING",6,4,0.24
11020KMS 620500,科學學習心理學Learning Psychology for Science,"鄭嘉惠CHENG, CHIA-HUI",4,3.83,0.49
11020KMS 620600,科學教育與科學史Science Education and the History of Science,"林裕仁LIN, YU-REN",16,3.98,0.36
11020KMS 620900,科學課程設計Design of Science Curriculum,"林裕仁LIN, YU-REN",16,4.21,0.14
11020KMS 630500,科學教育APP設計APP Design for Science Education,"唐文華TANG, WEN-HUA",5,4.3,0
11020KMS 650300,科學師資培育Science Teacher Education,"鄭嘉惠CHENG, CHIA-HUI",7,3.99,0.31
11020KMSN521300,數學思維與推理認知發展Cognitive Development of Mathematical Thinking and Reasoning,"蔡文煥TSAI, WEN-HUAN",5,4.3,0
11020KMSN530600,數學教材教法研究Studies of Mathematics Teaching Methods,"林碧珍LIN, PI-JEN",20,4.3,0
11020KMSN600200,教育統計Educational Statistics,"王姿陵WANG, TZU-LING",17,4.12,0.18
11020KMSN620200,環境教育導論Introduction of Environmental Education,"蘇宏仁SU, HUNG-JEN",7,3.34,1.37
11020KPC 110100,普通心理學二Introduction to Psychology(II),"詹雨臻CHAN, YU-CHEN",76,3.64,0.74
11020KPC 120100,心理與教育統計二Psychological and Educational Statistics (II),"陳承德CHEN, CHENG-TE",62,3.07,0.92
11020KPC 140000,輔導原理與實務Principle and Practice of Guidance,"朱惠瓊CHU, HUI-CHUANG張惟亮CHANG, WEI-LIANG",60,3.8,0.28
11020KPC 142100,團體動力學Group Dynamics,"許育光HSU, YU-KUANG",37,3.95,0.32
11020KPC 152000,正向心理與健康Positive Psychology and Well-Being,"林仁祥LIN, JEN-HSIANG",33,3.41,0.57
11020KPC 172300,戶外探索設計與實施Design and Practice of Outdoor Exploration,"張惟亮CHANG, WEI-LIANG",19,4.21,0.17
11020KPC 173100,人際關係與溝通Human Relations and Communication,"劉政宏LIU, CHENG-HONG",39,3.88,0.53
11020KPC 210200,發展心理學Developmental Psychology,"李姝慧LEE, SHU-HUI",55,3.4,0.63
11020KPC 210400,認知心理學Cognitive Psychology,"高淑芳KAO, SHU-FANG",22,3.88,0.36
11020KPC 220200,心理與教育測驗Psychological and Educational Testing,"王振世WANG, CHEN-SHIH",53,3.49,0.77
11020KPC 232200,知覺心理學Perceptual Psychology,"程冠豪CHENG, KUAN-HAO",19,3.73,0.99
11020KPC 232500,心理實驗法Methods of Psychological Experiments,"高淑芳KAO, SHU-FANG",12,4.04,0.37
11020KPC 242300,諮商輔導技術與策略Techniques and Strategies of Counseling,李香盈LEE HSIANG YING,41,3.99,0.29
11020KPC 242400,學習輔導與策略Learning Guidance and Strategies,"葉佳琪YEH, CHIA-CHI",17,4.16,0.15
11020KPC 243100,多元文化輔導與諮商Multicultural issues in counseling and guidance,"李姿瑩LEE, TZU-YING",25,3.95,0.2
11020KPC 262300,組織心理學Organizational Psychology,"王品惇WANG, PIN-TUN",44,4.19,0.14
11020KPC 262700,招募與甄選Recruitment and Selection,李秉懿PING-I LI,34,4.19,0.18
11020KPC 273200,綜合活動領域概論Introduction to Integrated Activity Curriculum,"何秀珠HO,HSIU-CHU",18,4.27,0.09
11020KPC 322100,統計套裝軟體Statistical Package for Social Studies,郭玲玲MILLI KUEH LING LING,21,4.2,0.29
11020KPC 322500,臨床心理學Clinical Psychology,"李昆樺LEE, KUN-HUA",27,4.29,0.06
11020KPC 332400,神經心理學Neuropsychology,"林明寬LIN,MING-KUAN",27,3.54,0.83
11020KPC 342700,團體諮商Group Counseling,"王裕仁WANG,YU-REN",36,4.12,0.28
11020KPC 342800,遊戲諮商Play Therapy,"鍾岳庭CHUNG, WEI-JEN",24,3.94,0.12
11020KPC 352300,社區心理學Community Psychology,"吳哲良WU, CHE-LIANG",21,4.13,0.2
11020KPC 362100,消費心理學Consumer Psychology,"高登第KAO, TENG-TI黃千容HUANG, CHIEN-JUNG",22,4.1,0.14
11020KPC 362600,訓練與發展Training and Development,"傅淑英FU, SHU YING",18,3.93,0.48
11020KPC 363300,工商產業實習一Business Internship(I),"蔡宏基TSAI, HUNG-JI",13,4.23,0.17
11020KPC 372700,生涯發展與規劃Career development and planning,"何秀珠HO,HSIU-CHU",10,4.18,0.2
11020KPC 382200,心理專業倫理與法律Ethics and Law of Psychology Profession,"施怡菱SHIH, YI-LING",24,4.1,0.25
11020KPC 382300,畢業專題一Graduate Project Ⅰ,指導教授,21,4.24,0.12
11020KPC 443000,輔導與諮商實習二Guidance and Counseling Practicum(II),"李昆樺LEE, KUN-HUA",20,3.96,0.94
11020KPC 452500,心理諮詢理論與實務Theory and Practice of Psychological Consultation,"林上能LIN, SHANG NENG",20,4.12,0.37
11020KPC 452600,犯罪心理與防治Criminal Psychology and Prevention,"陳建安CHEN, CHIEN-AN",23,3.93,0.89
11020KPC 452700,危機處理與自傷防治Crisis Intervention and Self-Injury Prevention,"曾文志TSENG, WEN-CHIH",8,4.08,0.13
11020KPC 463500,人力資源實務個案研究Human Resources Practice Case Study,"蔡宏基TSAI, HUNG-JI李秉懿PING-I LI柯全恒KO, CHUAN-HENG",28,4.11,0.14
11020KPC 464000,服務管理Service Management,"江旭新CHIANG, HSU-HSIN",14,4.28,0.08
11020KPC 523300,心理測驗與評量實務Psychological Testing and Assessment Practice,"王振世WANG, CHEN-SHIH",22,4.03,0.22
11020KPC 542100,諮商與心理治療實務Practice of Counseling and Psychotherapy,"葉致芬YEH, CHIH-FEN",22,3.76,0.31
11020KPC 542200,團體諮商理論與實務Theories and Practice of Group Counseling,"吳怡珍WU, YI-CHEN",22,4,0
11020KPC 563000,電子商務與網路行銷Seminar on Electronic Commerce and Internet Marketing,"江旭新CHIANG, HSU-HSIN",11,4.27,0.09
11020KPC 563100,教練心理學專題Seminar on Coaching Psychology,"葉書芸YEH, SHU-YUN",38,3.9,0.22
11020KPC 564300,品牌管理專題Seminar on Brand Management,"高登第KAO, TENG-TI",10,4.24,0.12
11020KPC 643401,諮商專業實習二Counseling Internship II,"施香如SHIH, HSIANG-JU",10,4.06,0.18
11020KPC 643402,諮商專業實習二Counseling Internship II,"朱惠瓊CHU, HUI-CHUANG",12,4.25,0.11
11020KPC 644800,婚姻與家庭諮商專題eminar on Marriage and Family Counseling,"朱惠瓊CHU, HUI-CHUANG",11,4.25,0.12
11020KPC 645000,認知行為治療專題Seminar on Cognitive Behavioral Therapy,"吳怡珍WU, YI-CHEN",8,4,0.21
11020KPC 720200,書報討論二Seminar(II),"張硯評Chang, Yen-Ping",50,4.05,0.3
11020KPC 722000,敘說心理與研究Narrative Psychology and Research,"曾文志TSENG, WEN-CHIH",6,4,0.17
11020KPC 732400,認知神經科學專題Seminar on Cognitive Neuroscience,"詹雨臻CHAN, YU-CHEN",8,4.08,0.25
11020KPC 734400,高等情緒心理學Advanced Psychology of Emotion,"張硯評Chang, Yen-Ping",7,4.11,0.35
11020KPC 742100,團體諮商與治療專題研究Seminar and Research on Group Counseling & Psychotherapy,"許育光HSU, YU-KUANG",5,4.12,0.15
11020KPC 743800,"創傷、失落與哀傷專題Seminar on Trauma, Loss & Grief","許育光HSU, YU-KUANG",9,4.13,0.15
11020KPC 752200,心理評量與衡鑑專題研究Advanced Psychological Testing and Assessment Research,"李昆樺LEE, KUN-HUA",5,4.06,0.12
11020KPC 762600,組織心理學專題Seminar on Organizational Psychology,"張婉菁CHANG, WAN-CHING",20,4.03,0.25
11020KPC 772000,生涯與職能發展專題Seminar on Career and Competency Development,"陳殷哲CHEN, YIN-CHE",9,4.3,0
11020KPC 823200,實驗設計Experimental Design,"高淑芳KAO, SHU-FANG",5,4.06,0.22
11020KPC 823700,多層次模型Multilevel modeling,"張硯評Chang, Yen-Ping",11,4.02,0.29
11020KPC 844300,諮商督導實務Counseling supervision practicum,"施香如SHIH, HSIANG-JU",5,4.12,0.15
11020KPC 890300,獨立研究二Independent Study (II),指導教授,1,4.3,0
11020KPCN512000,高等性格心理學Advanced Personality Psychology,"呂婕LU, CHIEH",11,3.75,0.46
11020KPCN522200,質的研究法Qualitative Research Methods,"陳殷哲CHEN, YIN-CHE",27,4.29,0.06
11020KPCN522300,測驗原理與實務Principles and Practices of Psychological Testing,"王振世WANG, CHEN-SHIH",9,4,0.14
11020KPCN522400,行動研究Action Research,"李易昆LEE, YI-KUNG",12,4.03,0.19
11020KPCN542200,個別諮商實務專題Seminar on Individual Counseling Practice,"曾文志TSENG, WEN-CHIH",4,4.15,0.15
11020KPCN542900,夢工作研究Dream Work in Counseling and Psychotherapy,"朱惠瓊CHU, HUI-CHUANG",12,4.3,0
11020KPCN543200,伴侶與家庭諮商專題Seminar on Couple and Family counseling,"葉致芬YEH, CHIH-FEN",19,3.9,0.21
11020KPCN543600,學生事務行政與領導Student Affairs Administration and Leadership,"謝小芩HSIEH, HSIAO-CHIN",3,4.1,0.14
11020KPCN543800,校園活動與學生組織發展School Activities and Development of Student Organization,"劉若蘭LIU, JO-LAN",4,4.3,0
11020KPCN552400,心理諮詢專題Seminar on Psychological Consultation,"許育光HSU, YU-KUANG",23,4.07,0.12
11020KPCN562300,品牌管理專題Seminar on Brand Management,"高登第KAO, TENG-TI",12,4.15,0.15
11020KPCN563300,團隊管理與組織溝通Team Management and Organizational Communication,徐樂文HSU LO-WEN,21,4.3,0
11020KSEN500400,STEAM學科本質探究Study on the STEAM Pedagogical Content Knowledge,"王子華WANG, TZU-HUA許慧玉HSU, HUI-YU郭哲宇KUO, CHE-YU",17,4.18,0.15
11020KSEN500500,STEAM課程發展與評量策略研究Seminar on Curriculum Development & Assessment Strategies in STEAM Education,"郭哲宇KUO, CHE-YU",11,4.14,0.2
11020KSEN500600,質的研究方法Qualitative Research Methods,"蔡寶桂TSAT,PAO-KUEI",9,4.17,0.21
11020KSPE110400,情緒行為障礙Behavior and Emotional Disorders,"陳國龍CHEN, KUO-LONG余正元YU, CHENG-YEN",22,3.61,0.64
11020KSPE110500,學習障礙Learning Disabilities,"王立志WANG, LI-CHIH",43,3.75,0.38
11020KSPE110600,應用行為分析Applied Behavior Analysis,"孫淑柔SUN, SHU-JOU",51,3.7,0.75
11020KSPE120100,資賦優異教育概論Introduction to Gifted Education,"黃國晏HUANG, KUO-YEN",13,3.42,1.15
11020KSPE120200,多元智能理論與應用Theory and Application of Multiple Intelligences,"朱允文CHU, YUN-WEN",11,4.16,0.15
11020KSPE140300,教育概論Foundation of Education,"黃國晏HUANG, KUO-YEN",17,4.02,0.24
11020KSPE210700,手語Sign Language,"林慧芳LIN, HUI-FANG",39,4.17,0.36
11020KSPE211100,重度與多重障礙Children with Severe and Multiple Disabilities,"李翠玲LEE, TSUEY-LING",7,4.13,0.15
11020KSPE211200,融合教育理論與實務Inclusive Education Theories and Practice,"孫淑柔SUN, SHU-JOU",58,3.78,0.38
11020KSPE211400,聽覺障礙Hearing Impairment,"江源泉CHIANG, YUAN-CHUAN",22,3.17,1.11
11020KSPE212300,學習困難與補救策略Intervention Strategies for Children with Learning Disabilities,"孟瑛如MENG, YING-RU",35,3.83,0.51
11020KSPE212600,社會技能訓練Social Skills Training,"翁嘉遜JASIN WONG林慧芳LIN, HUI-FANG",27,3.95,0.42
11020KSPE220400,創造力教育Creativity Education,"許瑛珍HSU, YING-JEN",17,3.72,0.7
11020KSPE221000,語文資優教育Language Arts for Gifted Students,"黃澤洋HUANG, TSE-YANG",27,3.83,0.4
11020KSPE221500,資優學生情意教育Affective Education for Gifted Students,"黃澤洋HUANG, TSE-YANG",14,3.92,0.33
11020KSPE250300,幼兒輔導Behavioral Guidance for Young Children,"謝協君HSIEH, HSIEH-CHUN",33,4.22,0.29
11020KSPE250900,學前特教教材教法Teaching Materials and Methods for Early Childhood Special Education,"羅素琴LO, SHU-CHIN",18,3.89,0.27
11020KSPE311600,身心障礙教材教法(2)Teaching Materials and Methods for Children with Special Needs (2),"陳國龍CHEN, KUO-LONG",33,3.83,0.23
11020KSPE311800,特殊教育行政與法規Special Education Administration and Regulations,"詹鳳君CHAN,FENG-CHUN",28,3.63,0.61
11020KSPE312000,溝通障礙Communication Disorders,"許馨仁HSU, HSIN-JEN",10,4.03,0.21
11020KSPE312100,定向行動Orientation and Mobility,"黃國晏HUANG, KUO-YEN",31,3.97,0.51
11020KSPE312400,個別化教育計畫的理念與實施Theory and Practice of IEP,"詹鳳君CHAN,FENG-CHUN",43,3.97,0.48
11020KSPE312700,特殊教育班級實務Practice of Special Education Classes,"孫淑柔SUN, SHU-JOU",30,3.87,0.28
11020KSPE320600,資賦優異教材教法(2)Teaching Materials and Methods for Gifted Children (2),"許瑛珍HSU, YING-JEN",11,3.35,1.04
11020KSPE321800,資賦優異教育教學實習Practicum of Gifted Education,"黃澤洋HUANG, TSE-YANG",12,3.88,0.4
11020KSPE321900,教育研究法Introduction to Educational Research Methodology,"翁嘉遜JASIN WONG鍾宛玲CHUNG, WAN-LING",8,4.19,0.15
11020KSPE391200,心理衡鑑Psychological Assessment,"林姿伶LIN, TZU-LING",20,4.12,0.2
11020KSPE421600,STEAM教學設計STEAM Instructional Design,江宗誠CHIANG TSUNG CHENG,10,4.27,0.09
11020KSPE430701,特殊教育教學實習二Special Education Practicum (II),"朱思穎CHU, SZU-YIN",13,3.91,0.58
11020KSPE430702,特殊教育教學實習二Special Education Practicum (II),"孔淑萱KUNG, SHU-HSUAN",15,4.06,0.12
11020KSPE441100,教育哲學Philosophy of Education,"陳國龍CHEN, KUO-LONG",21,3.97,0.21
11020KSPE451000,"幼兒園、家庭與社區Preschool, Family and Community","翁嘉遜JASIN WONG林慧芳LIN, HUI-FANG",9,3.99,0.43
11020KSPE510300,教育統計Educational Statistics,"黃澤洋HUANG, TSE-YANG",23,3.83,0.31
11020KSPE520900,特殊教育評量與診斷研究Research on Assessment and Diagnosis in Special Education,"簡吟文CHIEN,YIN-WEN",23,3.94,0.26
11020KSPE521100,單一受試實驗研究法Single Subject Research Design,"鍾宛玲CHUNG, WAN-LING",10,4.06,0.12
11020KSPE521500,多重障礙專題研究Special Topics on Multiple Impairment,"李翠玲LEE, TSUEY-LING",7,4.13,0.15
11020KSPE620300,自閉症專題研究Special Topics on Children with Autism,"陳國龍CHEN, KUO-LONG",15,3.96,0.1
11020KSS 110000,休閒活動理論與實務Theory and Practicum of Recreational Activity,"許建民HSU, CHIEN-MING",28,2.56,1.14
11020KSS 110300,運動生理學Physiology of Exercise,"江宗麟CHIANG, TSUNG-LIN",58,2.37,1.26
11020KSS 110400,運動傷害與急救Athletic Injuries and Emergency Care,"黎俊彥LI, CHUN-YEN",41,3.8,0.44
11020KSS 110501,體育學原理Principles of Physical Education,"劉先翔LIU, HSIEN-HSIANG",22,3.9,0.41
11020KSS 110502,體育學原理Principles of Physical Education,"劉先翔LIU, HSIEN-HSIANG",34,3.53,0.74
11020KSS 120101,田徑二Track and Field (II),"陳穎祈CHEN, YIMG-CHI",16,3.09,0.94
11020KSS 120102,田徑二Track and Field (II),"陳穎祈CHEN, YIMG-CHI",8,3.58,0.6
11020KSS 120201,游泳二Swimming (II),"李大麟LEE, TA-LIN",18,2.82,1.12
11020KSS 120202,游泳二Swimming (II),"李大麟LEE, TA-LIN",11,3.51,1.32
11020KSS 130100,運動賽會管理Sport Event Management,"黃煜HUANG, YU",15,3.55,0.65
11020KSS 180100,籃球二Basketball (II),"盧淑雲LU, SHU-YUN",17,3.55,1.31
11020KSS 180301,羽球二Badminton (II),"朱真儀CHU, CHEN-YI",16,3.33,1.21
11020KSS 180302,羽球二Badminton (II),"朱真儀CHU, CHEN-YI",16,3.13,1.31
11020KSS 189900,足球二Soccer (II),"張生平CHANG,SHENG-PING",33,3.61,0.87
11020KSS 200900,舞蹈二Dance (II),"鄭麗媛CHENG, LI-YUAN",25,3.95,0.84
11020KSS 221201,體操二Gymnastics (II),"張惟翔CHANG, WEI-HSIANG",5,4,0.19
11020KSS 221202,體操二Gymnastics (II),"張惟翔CHANG, WEI-HSIANG",15,3.83,0.33
11020KSS 230100,運動行銷Sport Marketing,"許建民HSU, CHIEN-MING",29,2.86,1.16
11020KSS 280000,動作技能學習Motor Learning,"曾鈺婷TSENG, YU-TING",27,3.2,1.21
11020KSS 282200,高爾夫球二Golf (II),"謝文偉HSIEH, WEN-WEI",10,4,0.19
11020KSS 282301,網球二Tennis (II),"梁龍鏡LIANG, LUNG-CHING",14,3.44,1.09
11020KSS 282302,網球二Tennis (II),"梁龍鏡LIANG, LUNG-CHING",8,3.79,0.43
11020KSS 284000,運動裁判法Officiating in Sports,"張祐華CHANG, YU-HUA",29,4.19,0.23
11020KSS 284201,重量訓練二Weight Training (II),"黎俊彥LI, CHUN-YEN",20,4.12,0.15
11020KSS 284202,重量訓練二Weight Training (II),"王嬿婷WANG, YEN-TING",20,3.58,0.92
11020KSS 301501,排球二Volleyball (II),"林家輝LIN,CHIA-HUI",17,3.64,0.82
11020KSS 302100,公共關係Sport Public Relations,"黃煜HUANG, YU",9,3.97,0.26
11020KSS 310000,運動生理學實驗Experiment of Exercise Physiology,"江宗麟CHIANG, TSUNG-LIN",17,3.48,1.1
11020KSS 310100,樂齡運動指導Exercise Instruction of Older Adults,"鄭麗媛CHENG, LI-YUAN",20,4.08,0.21
11020KSS 311000,棒球二Baseball (II),"劉強LIU,CHIANG",33,3.39,1.09
11020KSS 311100,壘球二Softball (II),"劉強LIU,CHIANG",16,3.08,1.37
11020KSS 311400,武術二Wu-Shu (II),"張惟翔CHANG, WEI-HSIANG",10,3.37,0.64
11020KSS 311801,桌球二Table Tennis (II),"梁龍鏡LIANG, LUNG-CHING",16,3.39,1.03
11020KSS 311802,桌球二Table Tennis (II),"梁龍鏡LIANG, LUNG-CHING",13,3.43,1.09
11020KSS 322100,健康與體育學習領域概論Introduction to the filed of health and physical education,"鄭麗媛CHENG, LI-YUAN",30,4.01,0.32
11020KSS 332100,網球理論與實務Theory and Practicum of Tennis,"梁龍鏡LIANG, LUNG-CHING",14,3.79,0.45
11020KSS 355700,運動專題二Selected Topics in Sports and Exercise II,指導教授,46,4.01,0.5
11020KSS 360000,應用運動心理學Applied Sports Psychology,"高三福KAO, SAN-FU",6,4.05,0.21
11020KSS 400500,排球理論與實務Theory and Practicum of Volleyball,"林家輝LIN,CHIA-HUI",14,3.43,0.84
11020KSS 401000,臨床運動傷害理論與實務Clinical sports medicine —Injury theories and clinical practice,"張煥禎CHANG, HUAN-CHENG林頌凱LIN, SUNG-KAI李淑芳LEE SHU FANG",22,3.25,1.58
11020KSS 401200,體育教學研究Studies in the Instruction of Physical  Education,"許建民HSU, CHIEN-MING",17,3.68,0.42
11020KSS 401300,運動社會學Sociology of Sport,"張俊一CHANG, CHUN-YI",17,3.15,1.56
11020KSS 401400,武術理論與實務Theory and Practicum of Chinese Martial Arts,"張惟翔CHANG, WEI-HSIANG",16,3.77,0.99
11020KSS 470000,重量訓練理論與實務Theory and Practicum of Weight Training,"王嬿婷WANG, YEN-TING",24,3.76,0.49
11020KSS 500600,運動管理專題研究Seminar on Sports Management,"黃煜HUANG, YU",5,4.12,0.15
11020KSS 505100,進階書報討論Advanced Seminar,"黎俊彥LI, CHUN-YEN",22,4.05,0.12
11020KSS 510000,體育政策專題研究Seminar on sport policy,"張俊一CHANG, CHUN-YI",9,4.13,0.25
11020KSS 514400,運動保健學研究Study in Athletic Training,"黎俊彥LI, CHUN-YEN",19,4.27,0.09
11020KSS 600500,動作發展專題研究Research topic on motor development,"曾鈺婷TSENG, YU-TING",9,4.1,0.2
11020KSS 610300,體育實驗設計Experiment Design in Physical Education,"何健章HO, CHIEN-CHANG",22,4.3,0
11020KSS 634100,運動領導研究Study in sports leadership,"高三福KAO, SAN-FU",8,3.75,0.58
11020KSS 634600,運動營養學專題研究Exercise and Nutrition Seminars on Exercise Nutrition,"張惟翔CHANG, WEI-HSIANG",6,4.15,0.15
11020KSS 635000,運動生物力學訊號分析專題研究Seminars on Signal Processing in Sport Biomechanics,"邱文信CHIU, WEN-HSIN",7,3.99,0.56
11020KSS 635300,運動行銷專題研究Study in Sport Marketing,"許建民HSU, CHIEN-MING",10,4.03,0.16
11020KSSN510000,體育政策專題研究Seminar on sport policy,"張俊一CHANG, CHUN-YI",11,4.08,0.18
11020KSSN510500,體育課程與教學研究Study in Physical Education Curriculum and Teaching,"劉先翔LIU, HSIEN-HSIANG",8,4.08,0.2
11020KSSN510600,統計軟體應用Application of Statistical Software,"許建民HSU, CHIEN-MING",16,3.85,0.31
11020KSSN515600,運動傷害專題研究Study in Athletic Injuries,"黎俊彥LI, CHUN-YEN",15,4.04,0.15
11020KSSN523400,運動行銷專題研究Study in Sport Marketing,"許建民HSU, CHIEN-MING",10,4.09,0.14
11020KSSN524200,教練領導統御Coaching Leadership,"高三福KAO, SAN-FU",13,3.95,0.11
11020KSSN610000,運動生物力學專題研究Seminar on Sports Biomechanics,"邱文信CHIU, WEN-HSIN",6,4.1,0.14
11020KSSN635000,運動場館專題研究Seminar on Sport Facilities,"黃煜HUANG, YU",5,4.12,0.15
11020KTLT131300,客家文化專題Introduction to Hakka Culture,"謝職全HSIEH, CHIH-CHUAN",7,3.91,0.21
11020KTLT132000,賽夏族族語翻譯SaySiyat language translation,"高清菊KAO, CHIN-CHU",1,4.3,0
11020KTLT132200,泰雅族族語二Basic Atayal language course,素伊‧多夕SUGIY TOSI,3,4.2,0.14
11020KTLT132800,賽夏族族語四Basic SaySiyat language course (IV),"風貴芳FENG, KUEI-FANG",1,4,0
11020KTLT132900,泰雅族族語翻譯Tayal Language Translaton,錢玉章CHENG JU CHANG,2,4.3,0
11020KTLT134300,臺灣原住民族語-排灣語進階Advanced Paiwan Language,"陳春媚CHEN, CHUN-MEI",3,3.9,0.14
11020KTLT140100,泰雅族語結構Atayal  Structure,"陳思瑋CHEN, SHI-WEI",2,4,0.3
11020KTLT142100,臺灣閩南文化概論Introduction to Taiwanese Southern Min Culture,"許嘉勇HSU,CHIA-YUNG",12,4,0.27
11020KTLT600600,語用學Pragmatics,"呂菁菁LU, CHING-CHING",7,3.96,0.25
11020KTLT711300,臺灣客家語專題研究Studies on Taiwan Hakka,"葉瑞娟YEH, JUI-CHUAN",3,4.1,0.14
11020KTLT712700,語言分析專題Language Analysis,"陳亭君CHEN, TINGCHUN",6,3.68,0.2
11020KTLT720200,語言田野調查Language Field Investigation,"陳亭君CHEN, TINGCHUN",7,3.26,1.34
11020KTLT721100,臺灣南島語綜論A Survey of Formosan Languages,"陳亭君CHEN, TINGCHUN",8,3.51,0.52
11020KTLT721400,閩客詞彙專題研究Studies on Lexicon of Min and Hakka,"葉瑞娟YEH, JUI-CHUAN",6,3.9,0.14
11020KTLT740200,語義學教學應用Semantics in Language Teaching,"呂菁菁LU, CHING-CHING林書宇LIN, SHU-YU",7,4.04,0.19
11020KTLT741500,設計本位取向語文教學專題研究Seminar on Design-based approach for language teaching,"陳明蕾CHEN, MING-LEI",10,4,0.19
11020KWEN510100,質的研究法Qualitative Research Methods,"謝小芩HSIEH, HSIAO-CHIN成虹飛CHERNG, HORN-FAY林紀慧LIN, CHI-HUI",14,4.09,0.4
11020LANG102001,中高級英文二Upper-Intermediate English II,"蔣光煌CHIANG,KUANG-HUANG",32,3.4,0.76
11020LANG102002,中高級英文二Upper-Intermediate English II,"陳明君CHEN, MING-CHUN",29,3.27,0.92
11020LANG102003,中高級英文二Upper-Intermediate English II,"吳宇晴WU, YU-QING",34,3.19,1.01
11020LANG102006,中高級英文二Upper-Intermediate English II,"陳明君CHEN, MING-CHUN",32,3.38,0.75
11020LANG102007,中高級英文二Upper-Intermediate English II,"吳宇晴WU, YU-QING",30,3.47,0.95
11020LANG102010,中高級英文二Upper-Intermediate English II,"徐桂平HSU, KUI-PING",28,3.22,0.97
11020LANG102011,中高級英文二Upper-Intermediate English II,"陳明君CHEN, MING-CHUN",31,3.81,0.54
