"學期
Semester","課號
CourseID","課名
Course Title","教師
Instructor","選課人數
Enrollment Count","平均GPA
Average GPA","標準差
Standard Deviation",course,instructor_ref
110上,PE 205122,"舞蹈即興創作
Dance Improvisation","王嬿婷WANG, YEN-TING",30,3.47,0.79,PE2051,2957923359231598765787189697884737871
110上,PE 205123,"健走與慢跑
Exercise walking and jogging","梁嘉文LIANG,CHIA-WEN",34,4.16,0.27,PE2051,267532202525991767365787167727365876978
110上,PE 205124,"重量訓練
Weight Training","黎俊彥LI, CHUN-YEN",37,3.93,0.7,PE2051,406542042624421767367728578896978
110上,PE 205125,"迷你網球
Mini tennis","梁龍鏡LIANG, LUNG-CHING",25,3.62,1.24,PE2051,2675340845378577673657871768578716772737871
110上,PE 333001,"羽球校隊男
Physical Education","許仁豪HSU,JEN-HAO",14,3.95,0.3,PE3330,353772016135946728385746978726579
110上,PE 333002,"羽球校隊女
Physical Education","許仁豪HSU,JEN-HAO",11,4.16,0.23,PE3330,353772016135946728385746978726579
110上,PE 333003,"羽球校隊公開組
Physical education","許仁豪HSU,JEN-HAO",8,4.08,0.25,PE3330,353772016135946728385746978726579
110上,PE 333004,"排球校隊男
Physical Education","施惠方SZU, HUI-FANG",14,3.55,1.06,PE3330,26045248002604183908572857370657871
110上,PE 333005,"排球校隊男公開組
Physical education","黃榮宗HUANG, JUNG-TSUNG",14,4.17,0.15,PE3330,4064327054234477285657871748578718483857871
110上,PE 333006,"排球校隊女
Physical Education","施惠方SZU, HUI-FANG",22,4.0,0.24,PE3330,26045248002604183908572857370657871
110上,PE 333007,"游泳校隊
Physical education","施秉宏SHIH, PING-HUNG",23,4.14,0.2,PE3330,260453117723439837273728073787172857871
110上,PE 333008,"游泳校隊公開組
Physical education",體育室,7,3.44,0.49,PE3330,396363294623460
110上,PE 333009,"射箭校隊公開組
Physical education",體育室,7,3.67,0.27,PE3330,396363294623460
110上,PE 333010,"拳擊校隊公開組
Physical education",體育室,3,4.1,0.14,PE3330,396363294623460
110上,PE 333011,"籃球校隊男
Physical Education",體育室,25,3.92,0.76,PE3330,396363294623460
110上,PE 333012,"籃球校隊女
Physical Education","謝文偉HSIEH, WEN-WEI",21,3.97,0.69,PE3330,3561325991205537283736972876978876973
110上,PE 333013,"網球校隊男
Physical Education","鄭為仁CHENG, WEI-JEN",4,4.3,0.0,PE3330,3716528858201616772697871876973746978
110上,PE 333014,"網球校隊女
Physical Education","鄭為仁CHENG, WEI-JEN",6,4.3,0.0,PE3330,3716528858201616772697871876973746978
110上,PE 333015,"桌球校隊男
Physical Education","吳德成WU, TE-CHENG",20,3.78,0.38,PE3330,215552450325104878584696772697871
110上,PE 333016,"桌球校隊女
Physical Education","吳德成WU, TE-CHENG",14,4.0,0.25,PE3330,215552450325104878584696772697871
110上,PE 333017,"棒球校隊男
Physical Education","林琨瀚LIN, KUN-HAN",13,3.97,1.15,PE3330,265192973628698767378758578726578
110上,PE 333018,"足球校隊男
Physical Education",陳國華TAN KOK HWA,16,4.08,0.17,PE3330,385152228333775846578757975728765
110上,PE 333019,"田徑校隊
Physical education","周宜辰CHOU, YI-CHEN",28,3.65,0.63,PE3330,21608234523678467727985897367726978
110上,PE 333020,"手球校隊
Physical education",體育室,9,3.16,0.46,PE3330,396363294623460
110上,PHIL 501200,"書報討論二
Seminar(II)","陳思廷CHEN, SZU-TING",8,4.04,0.1,PHIL5012,3851524605243116772697883908584737871
110上,PHIL 555700,"判斷力批判二
Critique of the Power of Judgment II","鄭志忠JENG, JYH-JONG",3,2.8,1.27,PHIL5557,3716524535245447469787174897274797871
110上,PHIL 558500,"分析哲學專題：塞勒斯
Topics in Analytic Philosophy: Wilfrid S. Sellars","趙之振CHIU, CHI-CHUN",7,3.43,1.02,PHIL5585,3624920043253916772738567727367728578
110上,PHIL 558800,"日治時期台灣哲學專題
--真理論Topics in Taiwanese Philosophy in the Japanese ruled Period - Alethiolgy","黃文宏HUANG, WEN-HONG",4,4.0,0.21,PHIL5588,406432599123439728565787187697872797871
110上,PHIL 562600,"意圖
Intention","簡士傑JIAN, SHR-JIE",7,4.07,0.45,PHIL5626,31777227632062574736578837282747369
110上,PHIL 571200,"韋伯
Max Weber","張旺山CHANG, WANG-SHAN",14,3.69,1.05,PHIL5712,24373261062366567726578718765787183726578
110上,PHIL 588900,"歐陸語言哲學及漢語漢字理論
Continental European Philosophy of Language: Its Relevance for Chinese Language & Script","關子尹KWAN, TZE-WAN",10,3.33,1.16,PHIL5889,38364233762360975876578849069876578
110上,PHYS 101001,"普通物理實驗一
General Physics Laboratory (I)",物理系,55,3.3,1.04,PHYS1010,292892970231995
110上,PHYS 101002,"普通物理實驗一
General Physics Laboratory (I)",物理系,57,3.42,1.08,PHYS1010,292892970231995
110上,PHYS 101003,"普通物理實驗一
General Physics Laboratory (I)",物理系,50,3.43,0.59,PHYS1010,292892970231995
110上,PHYS 101004,"普通物理實驗一
General Physics Laboratory (I)",物理系,49,3.41,0.58,PHYS1010,292892970231995
110上,PHYS 101005,"普通物理實驗一
General Physics Laboratory (I)","林志明LIN, CHIH-MING",59,3.32,0.83,PHYS1010,2651924535261267673786772737277737871
110上,PHYS 101006,"普通物理實驗一
General Physics Laboratory (I)","林志明LIN, CHIH-MING",57,3.61,0.64,PHYS1010,2651924535261267673786772737277737871
110上,PHYS 101007,"普通物理實驗一
General Physics Laboratory (I)","洪雪行HUNG, HSUEH-HSING",62,3.82,0.3,PHYS1010,2794638634348927285787172838569727283737871
110上,PHYS 101008,"普通物理實驗一
General Physics Laboratory (I)","洪雪行HUNG, HSUEH-HSING",67,3.76,0.37,PHYS1010,2794638634348927285787172838569727283737871
110上,PHYS 101009,"普通物理實驗一
General Physics Laboratory (I)","張稚卿CHANG, JYH-CHING",52,3.06,0.83,PHYS1010,24373312582137567726578717489726772737871
110上,PHYS 101010,"普通物理實驗一
General Physics Laboratory (I)","張稚卿CHANG, JYH-CHING",50,3.25,0.66,PHYS1010,24373312582137567726578717489726772737871
110上,PHYS 101011,"普通物理實驗一
General Physics Laboratory (I)",物理系,52,3.41,0.5,PHYS1010,292892970231995
110上,PHYS 101012,"普通物理實驗一
General Physics Laboratory (I)",物理系,55,3.36,0.59,PHYS1010,292892970231995
110上,PHYS 101013,"普通物理實驗一
General Physics Laboratory (I)","施宙聰SHY, JOW-TSONG",53,3.37,0.95,PHYS1010,2604523449328808372897479878483797871
110上,PHYS 101014,"普通物理實驗一
General Physics Laboratory (I)","施宙聰SHY, JOW-TSONG",42,3.48,0.63,PHYS1010,2604523449328808372897479878483797871
110上,PHYS 101015,"普通物理實驗一
General Physics Laboratory (I)","施宙聰SHY, JOW-TSONG",51,3.21,0.98,PHYS1010,2604523449328808372897479878483797871
110上,PHYS 101016,"普通物理實驗一
General Physics Laboratory (I)","施宙聰SHY, JOW-TSONG",50,3.42,0.68,PHYS1010,2604523449328808372897479878483797871
110上,PHYS 101017,"普通物理實驗一
General Physics Laboratory (I)","戴明鳳TAI, MING-FONG",53,3.56,0.45,PHYS1010,2514026126401798465737773787170797871
110上,PHYS 101018,"普通物理實驗一
General Physics Laboratory (I)","戴明鳳TAI, MING-FONG",53,3.64,0.57,PHYS1010,2514026126401798465737773787170797871
110上,PHYS 101019,"普通物理實驗一
General Physics Laboratory (I)","戴明鳳TAI, MING-FONG",31,3.37,0.48,PHYS1010,2514026126401798465737773787170797871
110上,PHYS 113000,"普通物理一(物理系
)General Physics (I)","唐述中TANG, SHU-JUNG",103,3.09,1.31,PHYS1130,2177636848200138465787183728574857871
110上,PHYS 113301,"普通物理Ｂ一
General Physics B (I)",童世光SHIH-KUANG TUNG,136,3.2,1.3,PHYS1133,31461199902080983727372758565787184857871
110上,PHYS 113302,"普通物理Ｂ一
General Physics B (I)","王道維WANG, DAW-WEI",46,2.27,1.2,PHYS1133,29579369473217387657871686587876973
110上,PHYS 113303,"普通物理Ｂ一
General Physics B (I)","林志明LIN, CHIH-MING",125,3.04,1.16,PHYS1133,2651924535261267673786772737277737871
110上,PHYS 113304,"普通物理Ｂ一
General Physics B (I)",鄭弘泰HORNG-TAY JENG,151,3.1,1.3,PHYS1133,371652434427888727982787184658974697871
110上,PHYS 113305,"普通物理Ｂ一
General Physics B (I)","張祥光CHANG, HSIANG-KUANG",120,3.41,1.1,PHYS1133,24373310772080967726578717283736578717585657871
110上,PHYS 113306,"普通物理Ｂ一
General Physics B (I)","劉怡維LIU, I-WEI",97,2.64,1.3,PHYS1133,21129246093217376738573876973
110上,PHYS 113307,"普通物理Ｂ一
General Physics B (I)","霍夫曼Hoffmann,Germar",121,2.44,1.49,PHYS1133,38669228272636472111102102109971101107110111410997114
110上,PHYS 113308,"普通物理Ｂ一
General Physics B (I)","王立邦WANG, LI-BANG",120,3.42,0.89,PHYS1133,29579314353703087657871767366657871
110上,PHYS 113401,"普通物理Ａ一
General Physics A (I)","蘇雲良SOO, YUN-LIANG",107,2.6,1.5,PHYS1134,3431138642333918379798985787673657871
110上,PHYS 113402,"普通物理Ａ一
General Physics A (I)","洪雪行HUNG, HSUEH-HSING",100,3.06,1.03,PHYS1134,2794638634348927285787172838569727283737871
110上,PHYS 113403,"普通物理Ａ一
General Physics A (I)","洪在明HUNG, TSAI-MING",145,2.67,1.33,PHYS1134,279462231226126728578718483657377737871
110上,PHYS 116000,"普通物理二(物理系
)General Physics (II)","後藤友嗣GOTO, TOMOTSUGU",7,4.3,0.0,PHYS1160,2446034276214512198771798479847977798483857185
110上,PHYS 201001,"實驗物理
Experimental Physics","林登松LIN, DENG-SUNG
徐瑋廷HSU, WEI-TING",30,3.48,0.47,PHYS2010,265193033126494767378686978718385787124464297712431172838587697384737871
110上,PHYS 201002,"實驗物理
Experimental Physics","林登松LIN, DENG-SUNG
徐瑋廷HSU, WEI-TING",16,3.74,0.46,PHYS2010,265193033126494767378686978718385787124464297712431172838587697384737871
110上,PHYS 201003,"實驗物理
Experimental Physics","林登松LIN, DENG-SUNG
徐瑋廷HSU, WEI-TING",30,3.58,0.73,PHYS2010,265193033126494767378686978718385787124464297712431172838587697384737871
110上,PHYS 212000,"應用數學二
Applied Mathematics (II)","史馬丁SPINRATH, MARTIN",86,2.45,1.18,PHYS2120,2149039340199698380737882658472776582847378
110上,PHYS 221000,"理論力學一
Theoretical Mechanics (I)","陳惠茹CHEN, HUEI-RU",84,2.95,1.19,PHYS2210,38515248003359367726978728569738285
110上,PHYS 231000,"電磁學一
Electromagnetism I","張維甫CHANG, WE-FU",96,2.65,1.18,PHYS2310,243733217329995677265787187697085
110上,PHYS 241000,"普通天文學一
General Astronomy (I)",江國興ALBERT KONG,71,3.35,0.69,PHYS2410,27743222833328865766669828475797871
110上,PHYS 303001,"近代物理實驗
Modern Physics Lab.","王立邦WANG, LI-BANG",14,3.69,0.7,PHYS3030,29579314353703087657871767366657871
110上,PHYS 303002,"近代物理實驗
Modern Physics Lab.","王立邦WANG, LI-BANG",31,3.87,0.39,PHYS3030,29579314353703087657871767366657871
110上,PHYS 308001,"應用電子學實驗
Applied Electronics Lab.","陳正中CHEN, CHENG-CHUNG",4,3.78,0.13,PHYS3080,3851527491200136772697867726978716772857871
110上,PHYS 308002,"應用電子學實驗
Applied Electronics Lab.","陳正中CHEN, CHENG-CHUNG",10,3.51,0.45,PHYS3080,3851527491200136772697867726978716772857871
110上,PHYS 310000,"應用電子學二
Applied Electronics (II)","陳正中CHEN, CHENG-CHUNG",21,3.4,0.66,PHYS3100,3851527491200136772697867726978716772857871
110上,PHYS 317000,"數值分析
Numerical Analysis","江瑛貴JIANG, ING-GUEY",25,3.2,0.79,PHYS3170,277432978736020747365787173787171856989
110上,PHYS 325000,"熱統計物理一
Thermal and Statistical Physics I","吳國安WU, KUO-AN",71,2.04,1.54,PHYS3250,21555222832343387857585796578
110上,PHYS 332000,"光學一
Optics","余怡德YU, I-TE",33,3.47,1.04,PHYS3320,2031324609245038985738469
110上,PHYS 345000,"量子物理一
Quantum Physics (I)","徐百嫻HSU, PAI-HSIEN",127,2.85,1.16,PHYS3450,2446430334232917283858065737283736978
110上,PHYS 375000,"數位科技專案實作
Project of Digital Smart Technology","戴明鳳TAI, MING-FONG",14,4.09,0.24,PHYS3750,2514026126401798465737773787170797871
110上,PHYS 391000,"基礎天文觀測
Fundamentals of Observational Astronomy","賴詩萍LAI, SHIH-PING",17,3.99,0.34,PHYS3910,3608435433338057665738372737280737871
110上,PHYS 401300,"計算物理實作
Computational Physics Lab","陳柏中CHEN, PO-CHUNG",8,4.08,0.2,PHYS4013,3851526575200136772697880796772857871
110上,PHYS 431000,"相對論導論一
Introduction to Relativity (I)","周定一CHOU, DEAN-YI",34,3.09,0.88,PHYS4310,21608234501996867727985686965788973
110上,PHYS 433000,"天文物理導論
Introduction to Astrophysics",何英宏Daniel Harsono,3,3.33,0.97,PHYS4330,20309335212343968971101051011087297114115111110111
110上,PHYS 451000,"基本粒子物理導論一
Intro. Elementary Particle Physics(I)","曾柏彥TSENG, PO-YEN",19,3.45,0.75,PHYS4510,26366265752442184836978718079896978
110上,PHYS 468000,"二維材料物理導論
Introduction of two-dimensional (2D) materials","徐斌睿HSU, PIN-JUI",28,3.25,1.25,PHYS4680,244642599630591728385807378748573
110上,PHYS 471000,"固態物理導論一
Introduction to Solid State Physics I","霍夫曼Hoffmann,Germar",47,3.58,0.62,PHYS4710,38669228272636472111102102109971101107110111410997114
110上,PHYS 490000,"系外行星導論
Introduction to Exoplanets","江瑛貴JIANG, ING-GUEY",21,3.24,0.73,PHYS4900,277432978736020747365787173787171856989
110上,PHYS 491000,"專題研究一
Undergraduate Research (I)",指導教授,15,4.16,0.22,PHYS4910,25351235662594525480
110上,PHYS 505000,"光電實驗
Optics and Photonics Laboratory","施宙聰SHY, JOW-TSONG",23,3.43,0.87,PHYS5050,2604523449328808372897479878483797871
110上,PHYS 520000,"古典力學
Classical Mechanics","張稚卿CHANG, JYH-CHING",7,3.14,0.61,PHYS5200,24373312582137567726578717489726772737871
110上,PHYS 522000,"統計力學二
Statistical Mechanics (II)","黃一平HUANG,YI-PING",15,3.9,0.38,PHYS5220,4064319968241797285657871897380737871
110上,PHYS 523000,"流體力學
Fluid Dynamics","周定一CHOU, DEAN-YI",20,3.36,0.49,PHYS5230,21608234501996867727985686965788973
110上,PHYS 531000,"電動力學一
Electrodynamics (I)","張存續CHANG, TSUN-HSU",112,3.17,1.1,PHYS5310,243732338432396677265787184838578728385
110上,PHYS 537000,"微波物理與應用一
Microwave Physics and Applications","林晏詳LIN, YEN-HSIANG",14,4.01,0.36,PHYS5370,265192619135443767378896978728373657871
110上,PHYS 541000,"量子力學一
Quantum Mechanics  (I)","牟中瑜MOU, CHUNG-YU",98,2.95,1.21,PHYS5410,29279200132978877798567728578718985
110上,PHYS 571000,"凝態物理一
Condensed Matter Physics I","張博堯CHANG, PO-YAO",27,2.89,1.22,PHYS5710,24373213382257567726578718079896579
110上,PHYS 593000,"專題討論一
Colloquium I","蘇雲良SOO, YUN-LIANG",89,3.67,0.4,PHYS5930,3431138642333918379798985787673657871
110上,PHYS 595001,"書報討論
--原子分子光學一Seminar--AMO I","褚志崧CHUU, CHIH-SUNG",38,3.89,0.34,PHYS5950,350982453523847677285856772737283857871
110上,PHYS 595002,"書報討論
--凝態一Seminar--Condensed matter I","牟中瑜MOU, CHUNG-YU",53,3.64,0.39,PHYS5950,29279200132978877798567728578718985
110上,PHYS 595003,"書報討論
--粒子一Seminar- Particle Physics I",朱創新CHONG-SUN CHU,19,3.92,0.55,PHYS5950,2641721109260326772797871838578677285
110上,PHYS 597001,"物理專題
--對撞機物理Special Topic - Collider Physics",張敬民CHEUNG KING MAN,13,3.86,0.19,PHYS5970,24373259642766567726985787175737871776578
110上,PHYS 597002,"物理專題
--量子資訊Special Topic: Quantum Information","褚志崧CHUU, CHIH-SUNG",24,4.26,0.2,PHYS5970,350982453523847677285856772737283857871
110上,PHYS 645000,"量子場論一
Quantum Field Theory(I)",朱創新CHONG-SUN CHU,10,3.55,1.24,PHYS6450,2641721109260326772797871838578677285
110上,PHYS 687000,"奈米光學特論
Special Topics on Nanophotonics","果尚志GWO, SHANGJR",4,4.08,0.13,PHYS6870,26524235782453571877983726578717482
110上,PME 101301,"工程圖學一
Engineering Drawing I","郭詩坪CUO, SHY-PIN",73,3.69,0.64,PME1013,371013543322378678579837289807378
110上,PME 101302,"工程圖學一
Engineering Drawing I",動機系,63,4.17,0.22,PME1013,212052723131995
110上,PME 101303,"工程圖學
Engineering Drawing","劉俊賢LIU, CHUN-HSIEN",78,3.74,0.79,PME1013,211292042636066767385677285787283736978
110上,PME 101304,"工程圖學
Engineering Drawing","徐偉軒HSU, WEI-HSUAN",62,3.04,0.9,PME1013,2446420553365627283858769737283856578
110上,PME 101500,"工場實習一
Work Shop Practices (I)",動機系,43,3.39,0.47,PME1015,212052723131995
110上,PME 120100,"機器人技術與實作
Design and Implementation of Robot","吳國彰WU, KUO-CHANG",39,3.47,0.53,PME1201,21555222832443287857585796772657871
110上,PME 200101,"工程數學一
Engineering Mathematics I","田孟軒TIEN, MENG-HSUAN",66,3.02,1.18,PME2001,30000233913656284736978776978717283856578
110上,PME 200102,"工程數學一
Engineering Mathematics I","張敬CHANG, CHING",60,3.03,0.97,PME2001,243732596467726578716772737871
110上,PME 200600,"工場實習二
Work Shop Practices (II)","林士傑LIN, SHIH-CHIEH",13,3.31,1.08,PME2006,265192276320625767378837273726772736972
110上,PME 210301,"基礎熱流學一
Thermal and fluid Science I","楊佩良YANG, PATRICIA JIANN",66,2.93,1.25,PME2103,2695420329333918965787180658482736773657473657878
110上,PME 210302,"基礎熱流學一
Thermal and fluid Science I","李明蒼LEE, MING-TSANG",72,2.98,1.2,PME2103,264462612633980766969777378718483657871
110上,PME 220101,"電路學
Electric Circuits","陳榮順CHEN, RONG-SHUN",68,2.93,1.43,PME2201,385152705438918677269788279787183728578
110上,PME 220102,"電路學
Electric Circuits","洪健中HONG, CHIEN-CHONG",62,2.92,1.44,PME2201,2794620581200137279787167727369786772797871
110上,PME 235001,"材料力學
Mechanics of Materials","蔡宏營TSAI, HUNG-YIN",75,2.97,1.2,PME2350,3408123439291518483657372857871897378
110上,PME 235002,"材料力學
Mechanics of Materials","王偉中WANG, WEI-CHUNG",51,2.92,0.87,PME2350,295792055320013876578718769736772857871
110上,PME 243101,"機械製造
Manufacturing Processes","曹哲之TSAO, CHE-CHIH",64,2.52,0.93,PME2431,2636121746200438483657967726967727372
110上,PME 243102,"機械製造
Manufacturing Processes","劉俊葳LIU, CHUN-WEI",63,2.81,1.04,PME2431,21129204263390776738567728578876973
110上,PME 300500,"系統動態分析
System Dynamics Analysis","林明璋LIN, MING-CHANG",19,3.39,0.54,PME3005,265192612629835767378777378716772657871
110上,PME 300700,"線性代數
Linear Algebra","許文震SHEU, WEN-JENN",61,3.36,1.0,PME3007,3537725991386638372698587697874697878
110上,PME 311300,"進階流體力學
Advanced Fluid Dynamics","李國賓LEE, GWO-BIN",12,3.11,1.25,PME3113,264462228336051766969718779667378
110上,PME 312100,"能源工程
Energy Engineering","李明蒼LEE, MING-TSANG",8,3.84,0.28,PME3121,264462612633980766969777378718483657871
110上,PME 320200,"電子學二
Electronics II","李昇憲LI, SHENG-SHIAN",84,3.06,1.3,PME3202,264462611925010767383726978718372736578
110上,PME 320701,"控制系統一
Control System I","馮國華FENG, GUO-HUA",37,2.87,1.2,PME3207,39342222833377570697871718579728565
110上,PME 320702,"控制系統一
Control System I","劉承賢LIU, CHENG-HSIEN",60,3.01,1.07,PME3207,21129252153606676738567726978717283736978
110上,PME 321200,"電磁學
Electromagnetism","葉哲良YEH, JER-LIANG",61,2.86,1.09,PME3212,3386521746333918969727469827673657871
110上,PME 331000,"高等材料力學
Advanced Strength of Materials","葉孟考YEH, MENG-KAO",14,3.24,0.87,PME3310,33865233913277189697277697871756579
110上,PME 334700,"有限單元法導論
Introduction to Finite Element Methods","李銘孝LEE, MING-HSIAO",52,3.41,0.65,PME3347,264463752823389766969777378717283736579
110上,PME 343301,"機械設計
Machine Design","宋震國SUNG, CHENG-KUO",59,2.9,1.1,PME3433,234353866322283838578716772697871758579
110上,PME 343302,"機械設計
Machine Design","馮國華FENG, GUO-HUA",56,3.02,1.02,PME3433,39342222833377570697871718579728565
110上,PME 400200,"專題研究二
Undergraduate Research (II)",指導教授,108,4.0,0.51,PME4002,25351235662594525480
110上,PME 400300,"專題研究一
Undergraduate Research (I)",指導教授,1,4.3,0.0,PME4003,25351235662594525480
110上,PME 400400,"賽車實務專題
Formula Student Racing Car Design and Manufacture Project","林昭安LIN, CHAO-AN
王培仁WANG, PEI-JEN",22,3.92,0.36,PME4004,26519261572343376737867726579657829579225212016187657871806973746978
110上,PME 401301,"熱流與動力系統實驗
Thermo-fluid and Power System Lab","黃智永HUANG, CHIH-YUNG",31,3.27,0.35,PME4013,40643262342770472856578716772737289857871
110上,PME 401302,"熱流與動力系統實驗
Thermo-fluid and Power System Lab","黃智永HUANG, CHIH-YUNG",41,3.42,0.39,PME4013,40643262342770472856578716772737289857871
110上,PME 401303,"熱流與動力系統實驗
Thermo-fluid and Power System Lab","黃智永HUANG, CHIH-YUNG",27,3.41,0.47,PME4013,40643262342770472856578716772737289857871
110上,PME 402100,"近代物理導論
Introduction to Modern Physics","賴梅鳳LAI, MEI-FENG",42,2.89,0.8,PME4021,36084267574017976657377697370697871
110上,PME 435200,"微機電系統導論
Introduction to Microelectromechanical Systems","方維倫FANG, WEI-LEUN",70,3.31,1.14,PME4352,2604132173205237065787187697376698578
110上,PME 500000,"書報討論
Seminar","陳玉彬CHEN,YUBIN",187,3.92,0.4,PME5000,385152957724428677269788985667378
110上,PME 511100,"層流理論
Laminar Flow Theory","林昭安LIN, CHAO-AN",30,3.42,1.1,PME5111,265192615723433767378677265796578
110上,PME 511300,"計算流體力學
Computational Fluid Dynamics","林昭安LIN, CHAO-AN",26,3.38,1.25,PME5113,265192615723433767378677265796578
110上,PME 512100,"熱傳導
Heat Conduction","陳理定CHEN, LI-TING",69,3.59,0.18,PME5121,38515297022345067726978767384737871
110上,PME 513100,"燃燒學概論
Introduction to Combustion","劉通敏LIOU, TONG-MIIN",10,3.4,0.7,PME5131,211293689025935767379858479787177737378
110上,PME 514100,"實驗熱流學
Experimental methods in Thermo-Fluid Science","黃智永HUANG, CHIH-YUNG",5,3.34,0.84,PME5141,40643262342770472856578716772737289857871
110上,PME 514200,"噴射推進
Jet Propulsion","蔣小偉CHIANG, HSIAO-WEI",32,3.61,0.51,PME5142,3408323567205536772736578717283736579876973
110上,PME 520100,"線性系統理論
Linear System Theory","白明憲BAI, MING-SIAN",55,3.66,0.84,PME5201,3033326126250106665737773787183736578
110上,PME 520300,"數位控制系統
Digital Control System","葉廷仁YEH, TING-JEN",42,3.43,0.99,PME5203,33865243112016189697284737871746978
110上,PME 520700,"聲學理論與應用
Acoustics : theory and application","白明憲BAI, MING-SIAN",31,3.62,0.87,PME5207,3033326126250106665737773787183736578
110上,PME 523000,"微奈米系統之感測與致動
Sensing and Actuation in Miniaturized Systems","劉承賢LIU, CHENG-HSIEN",20,4.04,0.27,PME5230,21129252153606676738567726978717283736978
110上,PME 534200,"高等振動學
Advanced Mechanical Vibrations","張禎元CHANG, JEN-YUAN",21,3.56,0.46,PME5342,243733111820803677265787174697889856578
110上,PME 534300,"有限單元法
Finite Element Methods","李昌駿LEE, CHANG-CHUN",56,3.42,0.87,PME5343,264462612439423766969677265787167728578
110上,PME 534500,"彈性力學
Elasticity","王偉中WANG, WEI-CHUNG",24,3.15,0.59,PME5345,295792055320013876578718769736772857871
110上,PME 536000,"奈米結構力學
Atomistic-Continuum Mechanics","江國寧CHIANG, KUO-NING",21,3.48,0.92,PME5360,27743222832352767727365787175857978737871
110上,PME 537100,"彈性波元件與應用
Elastic Wave Devices and Applications","李銘晃LI, MING-HUANG",8,3.91,0.35,PME5371,2644637528261797673777378717285657871
110上,PME 543500,"精密機械設計一
Precision Machine Design I","宋震國SUNG, CHENG-KUO",38,3.52,0.88,PME5435,234353866322283838578716772697871758579
110上,PME 543900,"人工智慧
Introduction to Artificial Intelligence","丁川康TING, CHUAN-KANG",61,3.59,0.79,PME5439,19969240292424784737871677285657875657871
110上,PME 545900,"製程診斷與分析
Process Diagnosis and Analysis","林士傑LIN, SHIH-CHIEH",26,3.5,0.68,PME5459,265192276320625767378837273726772736972
110上,PME 625000,"非線性控制系統
Nonlinear Control systems","王培仁WANG, PEI-JEN",21,3.68,0.4,PME6250,29579225212016187657871806973746978
110上,PME 634500,"破裂力學
Fracture Mechanics","黃琮暉HUANG, TSUNG-HUI",16,3.68,0.91,PME6345,40643297422624972856578718483857871728573
110上,PME 660000,"熱流專題
Special Topics in Heat Transfer and   Fluid Mechanics","許文震SHEU, WEN-JENN",9,3.83,0.21,PME6600,3537725991386638372698587697874697878
110上,PME 665000,"熱輻射
Radiative Heat Transfer","陳玉彬CHEN,YUBIN",8,3.49,0.65,PME6650,385152957724428677269788985667378
110上,PMED 700100,"精準醫學概論
Introduction to Precision Medicine","周裕珽CHOU, YU-TING
陳致真CHEN, CHIH-CHEN
黃玠誠HUANG, CHIEH-CHENG",11,3.98,0.37,PMED7001,21608350292969367727985898584737871385153326830495677269786772737267726978406432960035488728565787167727369726772697871
110上,QF 100201,"資訊工程導論
Introduction to Information Engineering","顏安孜YEN, AN-ZI",74,3.09,1.22,QF1002,38991234332338889697865789073
110上,QF 100202,"資訊工程導論
Introduction to Information Engineering","黃裕烈HUANG, YU-LIEH",36,4.0,0.51,QF1002,4064335029288727285657871898576736972
110上,QF 100401,"會計學一
Accounting (I)","潘虹華PAN, HUNG-HUA",105,3.74,0.91,QF1004,28504344253377580657872857871728565
110上,QF 100402,"會計學一
Accounting (I)","李逢暉LEE, FENG-HUI",100,3.75,0.74,QF1004,26446368982624976696970697871728573
110上,QF 100403,"會計學一
Accounting (I)","張俊賢CHANG, CHUN-HSIEN",45,3.58,0.94,QF1004,2437320426360666772657871677285787283736978
110上,QF 214101,"財務管理
Financial Management","邱婉茜CHIU, WAN-CHIEN",53,3.29,1.19,QF2141,370412311333564677273858765786772736978
110上,QF 214102,"財務管理
Financial Management","曾祺峰TZENG, CHI-FENG",49,3.45,0.96,QF2141,263663109823792849069787167727370697871
110上,QF 214103,"財務管理
Financial Management","張焯然CHANG, JOW-RAN",38,2.91,1.13,QF2141,2437328975289826772657871747987826578
110上,QF 214104,"財務管理
Financial Management","曾祺峰TZENG, CHI-FENG",87,3.14,1.12,QF2141,263663109823792849069787167727370697871
110上,QF 214105,"財務管理
Financial Management","蔡子晧TSAI, TZU-HAO",147,2.86,1.22,QF2141,34081233762621584836573849085726579
110上,QF 214106,"財務管理
Financial Management","謝佩芳HSIEH, PEI-FANG",66,3.07,1.3,QF2141,356132032933459728373697280697370657871
110上,QF 214401,"統計學一
Statistics (I)","余士迪YU, SHIH-TI",92,3.38,0.95,QF2144,2031322763368428985837273728473
110上,QF 214800,"線性代數
Linear Algebra","韓傳祥HAN, CHUAN-HSIANG",77,2.63,1.26,QF2148,3886720659310777265786772856578728373657871
110上,QF 314800,"數理統計一
Mathematical Statistics I",劉鋼LIU KANG,96,2.0,1.33,QF3148,211293762876738575657871
110上,QF 320101,"衍生性金融市場
Derivatives Market","鍾經樊CHUNG, CHING-FAN",41,3.24,0.98,QF3201,37758321472714667728578716772737871706578
110上,QF 320102,"衍生性金融市場
Derivatives Market","索樂晴SO, LEH-CHYAN",99,3.37,0.85,QF3201,32034271382622883797669726772896578
110上,QF 320103,"衍生性金融市場
Derivatives Market","邱婉茜CHIU, WAN-CHIEN",45,3.14,1.12,QF3201,370412311333564677273858765786772736978
