0,1,2,3,4,5
11010JAD 637100,專題研究工作坊(C )Workshop of Special Study- C,"江怡瑩CHIANG, I-YING",5,3.98,0.64
11010JITA110800,計算機程式設計Introduction to Programming,"游創文YOU, CHUANG-WEN",38,4.01,0.38
11010JITA111000,數位美學Digital aesthetics,"邱誌勇CHIU, CHIH-YUNG",35,3.91,0.97
11010JITA210900,微電腦互動創作Interactive Design using Microcomputer,"游創文YOU, CHUANG-WEN",36,4.18,0.18
11010JITA211100,全景影像Panorama,"張文瀚CHANG, WEN-HAN",32,3.89,0.41
11010JITA220100,動力裝置藝術Kinetic art installation,"盂施甫YU, SHIH-FU",22,4.2,0.34
11010JITA220200,生物科技與藝術Biotechnology and Art,曹存慧THERESA TSUN-HUI TSAO,15,3.75,0.78
11010JITA230300,虛幻引擎Unreal Engine,"周大鈞CHOU, TA-CHUN",24,2.93,1.01
11010JITA230700,網路媒體創作Internet-mediated Art,"潘正育PAN, CHENG-YU",29,4.02,0.52
11010JITA230800,科技文化研究Techno-culture Studies,"潘正育PAN, CHENG-YU",19,4.16,0.2
11010JITA310100,科技藝術實習Internship of arts in technology,"陳珠櫻CHEN, CHU-YIN",15,4.1,0.14
11010JITA320100,人工生命Artificial Life & Digital Art Creation,歐尚克洛德HOYAMI JEAN CLAUDE,9,4.1,0.14
11010JITA320200,人工智慧Introduction to Artificial Intelligence,"吳中浩WU, CHUNG-HAO",13,3.93,0.65
11010JITA320300,仿生藝術專題Projects in Bionic art,"黃致傑HUANG, CHIH-CHIEH",7,4.09,0.14
11010JITA320400,互動科技與藝術專題Projects in Interactive and Techart,"蔡奇宏TSAI, CHI-HUNG",10,4.12,0.2
11010JITA320500,生物科技與藝術專題Projects in BioArt,曹存慧THERESA TSUN-HUI TSAO,7,4.17,0.15
11010JITA410100,畢業製作一Graduation Project I,指導教授,17,4.19,0.18
11010JMU 100101,音樂基礎訓練一MusicianshipⅠ,"馮麗朱FENG,LI-CHU",22,2.84,1.6
11010JMU 100102,音樂基礎訓練一MusicianshipⅠ,"馮麗朱FENG,LI-CHU",25,3.3,0.65
11010JMU 100301,基礎和聲學一Tonal HarmonyⅠ,"馮麗朱FENG,LI-CHU",24,3.44,0.93
11010JMU 100302,基礎和聲學一Tonal HarmonyⅠ,"施梅紛SHIH, MEI-FEN",25,2.91,1.55
11010JMU 100700,兒童樂隊組訓Teaching Elementary Music Band,"楊佈光YANG, BU-KUANG",19,3.85,0.44
11010JMU 100800,主修Major Music Instruction,授課教師,151,3.72,0.57
11010JMU 101300,跨領域表演技巧一Interdisciplinary Performing TechniqueⅠ,張育嘉Jocelyn Yuchia Chang,19,3.75,0.11
11010JMU 102100,管絃樂合奏Orchestra,"黃東漢HUANG,TON-HAN",91,3.88,0.21
11010JMU 102300,管樂合奏Wind Ensemble,"鄭哲男CHENG, CHE-NAN",46,3.98,0.26
11010JMU 102500,絃樂合奏String Ensemble,"許詠傑HSU,YUNG-CHIEH",33,3.97,0.09
11010JMU 102701,合唱Chorus,"楊宜真YANG, I-CHEN",51,4,0.26
11010JMU 102702,合唱Chorus,"楊宜真YANG, I-CHEN",37,3.67,0.77
11010JMU 102900,選修樂器一Elective: Instrument/ Voice /Composition I,授課教師,37,3.76,0.12
11010JMU 103100,直笛合奏一Recorder Ensemble Ⅰ,"楊佈光YANG, BU-KUANG",6,3.2,1.52
11010JMU 103300,擊樂室內樂Chamber Music: Percussion,"張覺文CHANG, JUIE-WEN",7,3.74,0.11
11010JMU 103500,舞蹈基礎一Dance Technique Ⅰ,董怡芬 ,12,3.94,0.3
11010JMU 104100,文藝復興木笛樂團Renaissance Recorder Consort,"陳孟亨CHEN, MENG-HENG",10,4.3,0
11010JMU 104501,室內樂Chamber Music,"許詠傑HSU,YUNG-CHIEH婭力木 ",9,3.7,0
11010JMU 104502,室內樂Chamber Music,"鄭哲男CHENG, CHE-NAN",12,3.57,1.08
11010JMU 104503,室內樂Chamber Music,"徐子儀HSU TZU YI蔡佳融TSAI,CHIA-JUNG",15,3.54,1.42
11010JMU 104504,室內樂Chamber Music,"王般若WANG, PRA-JNA陳昱翰CHEN,YU-HAN",26,4.03,0.1
11010JMU 104600,達克羅士教學法Dalcroze Method,"謝鴻鳴SHIEH, HONG-MING",19,3.95,0.35
11010JMU 200101,音樂基礎訓練三Musicianship III,蘇開儀KAI-I SU,23,3.62,0.87
11010JMU 200102,音樂基礎訓練三Musicianship III,蘇開儀KAI-I SU,16,3.39,1
11010JMU 200300,高級和聲學一Advanced Harmony I,"張琇琇CHANG,HSIU-HSIU",37,2.74,0.94
11010JMU 200500,對位法一Counterpoint I,"蘇凡凌SU, FAN-LING",41,3.45,0.82
11010JMU 200700,西洋音樂史一History of Western Music I,"沈雕龍SHEN, DIAU-LONG",49,3.35,1.15
11010JMU 201300,鍵盤和聲Keyboard Harmony,"施梅紛SHIH, MEI-FEN",13,3.89,0.51
11010JMU 201500,德韻及德國藝術歌曲一German Diction and German Lieder I,"朱彥穎CHU, YEN-YIN",13,3.58,0.59
11010JMU 202200,舞台肢體訓練Staged Performance and Choreography,董怡芬 ,14,3.95,0.24
11010JMU 202300,編創劇場一Devised Theatre I,張育嘉Jocelyn Yuchia Chang,20,3.59,0.61
11010JMU 202500,直笛合奏三Recorder Ensemble  III,"楊佈光YANG, BU-KUANG",12,3.63,0.44
11010JMU 203700,選修樂器三Selected Instrument/Voice III,授課教師,17,3.81,0.14
11010JMU 300100,對位法三Counterpoint III,"周久渝CHOU, CHIU-YU",42,3.62,0.48
11010JMU 300500,曲式與分析一Musical Forms and Analysis I,"周久渝CHOU, CHIU-YU",46,3.53,0.74
11010JMU 301300,台灣音樂史History of Taiwanese Music,"楊佈光YANG, BU-KUANG",18,3.41,0.41
11010JMU 301400,指揮法一Conducting Technique I,"黃東漢HUANG,TON-HAN",21,3.84,0.21
11010JMU 301500,鋼琴教學法一Piano Pedagogy Ⅰ,"王雨茵WANG, YU-YIN",21,3.89,0.36
11010JMU 301600,西洋音樂史三History of Western Music III,"沈雕龍SHEN, DIAU-LONG",42,3.89,0.45
11010JMU 301800,亞力山大技巧一Alexander Technique Ⅰ,"羅潤蘋LO, JUN-PING",27,4.15,0.27
11010JMU 302000,法韻及法國藝術歌曲一Diction(French) and French Songs I,林佳田林,9,3.64,0.3
11010JMU 302200,選修樂器五Selected Instrument/Voice V,授課教師,12,3.78,0.13
11010JMU 302700,鋼琴伴奏與實務一Piano Accompanying and Practice I,"黃佳瑩HUANG, CHIA-YING",12,3.93,0.89
11010JMU 302900,劇場排演實務Music and Drama Theatre,"張芳宇CHANG, FANG-YU",26,3.95,0.22
11010JMU 303600,鋼琴調音與基本維修一Piano Tuning and RepairⅠ,許簡雙益HSU CHIEN SHUANG I,13,4.3,0
11010JMU 400100,二十世紀音樂研究Research of 20th Century Music,"蘇凡凌SU, FAN-LING",24,3.43,1.13
11010JMU 400700,曲式與分析三Musical Forms and Analysis III,"張琇琇CHANG,HSIU-HSIU",16,3.33,0.3
11010JMU 401700,選修樂器七Selected Instrument/Voice VII,授課教師,12,3.46,1.06
11010JMU 500100,目錄學Bibliography,"沈雕龍SHEN, DIAU-LONG",3,4,0
11010JMU 500200,研究方法Research Methods,"蘇郁惠SU, YU-HUEI",7,4.3,0
11010JMU 500400,音樂治療理論與實務一Theories of Music Therapy I,"張乃文CHANG,NAI-WEN",24,3.83,0.55
11010JMU 500900,主修Major Music Instruction,授課教師,40,3.96,0.19
11010JMU 501900,原住民音樂研究Seminar on Taiwan Aboriginal Music,"明立國MING, LI-KUO",13,3.98,0.18
11010JMU 502000,台灣戲曲研究Taiwanese Drama Seminar,"楊佈光YANG, BU-KUANG",16,3.61,0.42
11010JMU 502900,四手聯彈與雙鋼琴Duet & Duo Piano,"程瓊瑩CHENG, CHIUNG-YING",6,4.15,0.15
11010JMU 503900,表演技巧與舞台動作Acting and Stage Movement,"劉淑英LIU, SHU-YING",15,3.75,0.79
11010JMU 504600,巴洛克音樂理論與詮釋一Baroque Music: Performance and Practice  Interpretation I,"陳孟亨CHEN, MENG-HENG",16,4.23,0.13
11010JMU 504900,論文寫作Thesis Writing,"沈雕龍SHEN, DIAU-LONG",20,3.61,1.28
11010JMU 505300,藝術素養與創意思考一Art Literacy and Creative Thinking I,王文儀WEN-YI WANG,25,3.98,0.32
11010JMU 505700,後調性音樂分析Analytical approaches to post-tonal music,"周久渝CHOU, CHIU-YU",14,3.94,0.17
11010KEC 401400,地方歷史文化Local History and Culture,"江天健CHIANG, TIEN-CHIEN",18,3.95,0.15
11010KEC 401500,文化資產管理與維護Cultural Heritage Conservation and Management,"榮芳杰RONG, FANG-JAY",24,4.03,0.21
11010KEC 401800,畢業專題Thesis,指導教授,18,4.27,0.09
11010KEC 406200,島嶼環境與文化Environment and Culture of Islands,"倪進誠NI, CHIN-CHENG",5,4.24,0.12
11010KEC 500400,環境資源管理專論Issues of Environmental and Resource Management,"闕雅文CHUEH, YA-WEN",25,3.9,0.36
11010KEC 500900,地理資訊系統Geographic Information Systems,"丁志堅DING, TSU-JEN",9,3.73,0.41
11010KEC 501600,休閒社會學Sociology in Leisure,"趙芝良CHAO, CHIH-LIANG",16,3.94,0.26
11010KEC 502900,環境與文化資源研究Special Topics on Environmental and Cultural Resources,"趙芝良CHAO, CHIH-LIANG",24,3.96,0.25
11010KEC 503300,國際能源治理Global Energy Governance,"楊宗翰YANG, CHUNG-HAN",10,4.21,0.14
11010KEC 503500,環境史與社會變遷專題研究Seminar in Environmental History and Social Change,"徐文路HSU, WEN-LU",3,4,0.24
11010KEC 602400,文化資產管理專論Special Topics on Cultural Heritage Management,"榮芳杰RONG, FANG-JAY",23,3.87,0.15
11010KECN500200,環境管理與環境教育專題Issues of Environmental Management and Environmental Education,"闕雅文CHUEH, YA-WEN",24,3.85,0.83
11010KECN500400,公共政策分析Public Policy Analysis,"鄭國泰CHENG, KUO-TAI",3,4.1,0.14
11010KECN500800,景觀與遊憩研究專論Special Issues on Landscape and Recreational Researches,"曾慈慧TSENG, TZU-HUI",7,4.26,0.11
11010KECN502600,社區與社會學習研究Special Topics on Community and Social Cognitive,"黃書偉HUANG, SHU-WEI",24,3.86,0.81
11010KECN600900,地理資訊系統與社區參與專論Special Topics on Community Participation and Geographic Information Systems,"丁志堅DING, TSU-JEN",12,3.67,1.11
11010KECN601900,文化資產教育專論Special Topics on Cultural Heritage Education,"榮芳杰RONG, FANG-JAY",20,4.05,0.17
11010KEE 100100,教育心理學Educational Psychology,"周育如CHOU, YU-JU",55,3.55,0.61
11010KEE 100200,幼兒教保概論Foundation of Early Childhood Education and Care,"孫良誠SUN, LIANG-CHEN",60,3.36,0.64
11010KEE 100300,幼兒發展Child Development,"陳湘淳CHEN, HSIANG-CHUN",49,3.5,0.55
11010KEE 100302,幼兒發展Child Development,"朱思穎CHU, SZU-YIN",27,3.99,0.39
11010KEE 100400,多元智能理論與應用Theory and Application of Multiple Intelligences,"詹文娟HSUEH CHAN, WEN-CHUAN",31,3.72,0.28
11010KEE 100500,幼兒繪本賞析與導讀Picture Books for Young Children,"陳文玲CHEN, WEN-LING",39,3.58,0.35
11010KEE 101400,幼兒STEAM教育課程STEAM Education in Early Years,"辛靜婷HSIN, CHING-TING",13,3.66,1.1
11010KEE 101500,創造性舞蹈教學Creative Dance for Young Children,"劉淑英LIU, SHU-YING",32,3.92,0.3
11010KEE 200100,特殊幼兒教育Special Education for Young Children,"鐘梅菁CHUNG, MEI-CHING",55,3.67,0.34
11010KEE 200200,幼兒園教保活動課程設計Curriculum Design for Early Childhood Education and Care,"曹亞倫TSAO, YA-LUN",53,3.65,0.38
11010KEE 200400,幼兒體能與律動Physical Education and Movement for Young Children,"劉淑英LIU, SHU-YING",33,3.95,0.19
11010KEE 200900,教育社會學Sociology of Education,"彭煥勝PENG, HUAN-SHENG李孟翰LI, MENG-HAN",55,3.85,0.35
11010KEE 201000,幼兒數學與科學之探索與遊戲Science and Mathematics for Young Children,"丘嘉慧CHIU, CHIA-HUI",41,3.9,0.25
11010KEE 201200,幼兒語文教學Language Arts for Young Children,"張菀真CHANG, WAN-CHEN",7,4.03,0.44
11010KEE 201900,幼兒發展專題研究Research on Child Development,"陳湘淳CHEN, HSIANG-CHUN",11,3.49,1.14
11010KEE 202400,專題研究一Undergraduate Research (I),指導教授,12,4.28,0.08
11010KEE 300100,幼兒園課室經營Classroom Management in Preschool,"謝明芳HSIEH, MING-FANG",46,3.78,0.26
11010KEE 300600,幼兒社會探究與情緒表達Social Studies and Emotional Expressions for Young Children,"周育如CHOU, YU-JU",35,3.96,0.7
11010KEE 301000,各國學前教育Early Childhood Education in Various Countries,"曹亞倫TSAO, YA-LUN",19,3.92,0.13
11010KEE 301700,嬰幼兒活動設計與環境規劃Curriculum Design and Learning Environment for Infants and Toddlers,"余敏芝YU,MIIN-JY",23,3.7,0.21
11010KEE 301900,幼兒教具設計與應用Designing and Application of Teaching Materials for Young Children,"張菀真CHANG, WAN-CHEN",7,4.21,0.14
11010KEE 302300,人際關係與溝通Human Relations and Communication,"陳湘淳CHEN, HSIANG-CHUN",45,4,0.2
11010KEE 302400,專題研究三Undergraduate Research (III),指導教授,9,4.23,0.12
11010KEE 400100,幼兒劇專題製作Children's Theatre: Special Production,"劉淑英LIU, SHU-YING",35,3.89,0.16
11010KEE 400200,教保專業倫理Professional Ethics of Early Childhood Education and Care,"陳文玲CHEN, WEN-LING",48,3.54,0.58
11010KEE 400301,幼兒園教保實習Practicum in Preschool and Kindergarten,"丁雪茵TING, HSUEH-YIN",20,3.94,0.18
11010KEE 400302,幼兒園教保實習Practicum in Preschool and Kindergarten,"丘嘉慧CHIU, CHIA-HUI",21,3.92,0.28
11010KEE 400700,器樂Instrumental Music,"張覺文CHANG, JUIE-WEN",33,3.95,0.17
11010KEE 401100,專題研究五Undergraduate Research (Ⅴ),指導教授,8,4.3,0
11010KEE 500100,兒童發展研究Advanced Studies in Child Development,"陳文玲CHEN, WEN-LING",18,3.34,0.34
11010KEE 500200,幼兒教育課程與教學研究Curriculum and Instruction in Early Childhood Education,"丁雪茵TING, HSUEH-YIN",22,3.69,0.37
11010KEE 500300,教育統計Educational Statistics,"孫良誠SUN, LIANG-CHEN",22,3.46,0.52
11010KEE 500900,學前特教專題研究Early Childhood Special Education,"鐘梅菁CHUNG, MEI-CHING",14,3.86,0.27
11010KEE 501400,多元文化教育與課程研究Multicultural Education and Curriculum Studies,"辛靜婷HSIN, CHING-TING",4,3.75,0.43
11010KEE 600100,論文研討Seminar on Thesis,"孫良誠SUN, LIANG-CHEN周育如CHOU, YU-JU劉淑英LIU, SHU-YING謝明芳HSIEH, MING-FANG曹亞倫TSAO, YA-LUN丘嘉慧CHIU, CHIA-HUI陳湘淳CHEN, HSIANG-CHUN",19,3.86,0.15
11010KEEN500900,幼兒情緒發展與情緒教育專題研究Emotional development and emotion education,"周育如CHOU, YU-JU",15,4.02,0.26
11010KEEN501700,幼兒發展與學習評量專題研究Advanced Studies in Assessing Young Children,"詹文娟HSUEH CHAN, WEN-CHUAN",18,3.63,0.3
11010KEEN510100,幼兒教育課程與教學研究Curriculum and Instruction in Early Childhood Education,"丁雪茵TING, HSUEH-YIN",11,3.91,0.28
11010KEEN510200,兒童發展研究Advanced Studies in Child Development,"陳湘淳CHEN, HSIANG-CHUN",15,3.96,0.1
11010KEEN600100,論文研討Seminar on Thesis,"孫良誠SUN, LIANG-CHEN謝明芳HSIEH, MING-FANG曹亞倫TSAO, YA-LUN陳湘淳CHEN, HSIANG-CHUN",15,3.92,0.17
11010KEL 142100,另類教育與教學Alternative Education and Teaching,"成虹飛CHERNG, HORN-FAY",20,3.93,0.29
11010KEL 150000,學習科技概論Introduction to Learning Technology,"王淳民WANG, CHUN-MIN",53,3.72,0.34
11010KEL 160000,教育概論Foundation of Education,"彭煥勝PENG, HUAN-SHENG郭柏秀KUO, PO-HSIU",48,3.99,0.31
11010KEL 180100,數學Mathematics,"林勇吉LIN, YUNG-CHI",51,3.29,1.03
11010KEL 182000,英語English,"洪雅慧HUNG, YA-HUI",45,3.75,0.72
11010KEL 210000,教學原理Teaching Principles,"陳美如CHEN, MEI-JU",47,3.89,0.27
11010KEL 210100,教育史History of Education,"彭煥勝PENG, HUAN-SHENG郭柏秀KUO, PO-HSIU",45,4.05,0.26
11010KEL 222000,兒童發展與輔導Child Development and Guidance,"彭志業PENG, CHIH-YEH",43,4.29,0.09
11010KEL 223000,輔導原理與實務Principle and Practice of Guidance,"林倍伊LIN, PEI-YI",41,4.13,0.2
11010KEL 230000,學校行政School Administration,"謝卓君HSIEH, CHUO-CHUN閔詩紜MING, SHIH-YUN",23,3.88,0.39
11010KEL 231000,組織行為Organizational Behavior,"李安明LI, AN-MIN",19,3.67,0.4
11010KEL 255000,3D動畫設計與製作3D Animation Design and Development,"邱富源CHIU, FU-YUAN吳佳芳WU, CHIA-FANG",14,4.26,0.11
11010KEL 271100,教育統計學Educational Statistics,"李元萱LEE, YUAN-HSUAN",45,3.89,0.56
11010KEL 280000,特殊教育導論Introduction to Special Education,"李翠玲LEE, TSUEY-LING",19,3.88,0.35
11010KEL 284000,視覺藝術Visual Arts,"葉俊顯YEH,CHUN-HSIEN",22,3.97,0.23
11010KEL 313000,多元文化教育Multicultural Education,"蘇永明SHU, YUNG-MING李孟翰LI, MENG-HAN",31,3.91,0.73
11010KEL 340000,課程發展與設計Theory and Practice of Curriculum Development & Design,"詹惠雪CHAN, HUI-HSUEH",43,3.73,0.54
11010KEL 341100,兒童數學概念發展Children's Development in Mathematical Concepts,"許慧玉HSU, HUI-YU",8,4.04,0.1
11010KEL 355100,遊戲化教學設計專題Special Study on Gamification,"邱富源CHIU, FU-YUAN張財銘CHAG, TSAI-MING",8,3.94,0.76
11010KEL 362000,教育專題研究一Educational Project Research (I),"謝卓君HSIEH, CHUO-CHUN閔詩紜MING, SHIH-YUN",5,4.06,0.22
11010KEL 381100,健康與體育Health and Physical Education,"鄭麗媛CHENG, LI-YUAN",32,3.77,0.78
11010KEL 412100,正向心理與領導Positive Psychology and Leadership,"謝傳崇HSIEH, CHUAN-CHUNG林信全LIN, HSIN-CHUAN",9,4.02,0.41
11010KEL 422000,生命教育Life Education,"彭志業PENG, CHIH-YEH",24,4.3,0
11010KEL 440000,教育議題專題Special Issues on Education,"王映文WANG, ING-WEN楊慧琪YANG, HUEI-CHI",22,4.12,0.26
11010KEL 442000,補救教學Remedial Teaching,"楊慧琪YANG, HUEI-CHI",9,4.3,0
11010KEL 443000,"適性教學(含分組合作學習、差異化教學)Adaptive Instruction(including cooperative learning, differentiated instruction)","林倍伊LIN, PEI-YI",7,4.21,0.14
11010KEL 443300,實驗教育Alternative Education,"翁志航WENG, CHIH-HANG",14,4.28,0.08
11010KEL 463601,教學實習一Teaching Internship (I),"白雲霞PAI, YUN-HSIA江欣怡CHIANG, HSIN-YI",16,4.21,0.17
11010KEL 463602,教學實習一Teaching Internship (I),"王為國WANG, WEI-KUO馮汝琪FENG,JU-CHI",8,3.55,0.63
11010KEL 490000,教育哲學Philosophy of Education,"蘇永明SHU, YUNG-MING",43,3.73,0.52
11010KEL 500500,課程與教學設計研究Study in Curriculum  and Instructional Design,"詹惠雪CHAN, HUI-HSUEH",15,3.91,0.28
11010KEL 501300,補救教學專題研究Study in Special Issues in Remedial Teaching,"白雲霞PAI, YUN-HSIA",9,3.98,0.81
11010KEL 502300,特色學校經營研究Management of Characteristic School,"林志成LIN, CHIH-CHENG",18,4.22,0.13
11010KEL 600800,教學實務專題研究Special Issues in Teaching Affairs,"王為國WANG, WEI-KUO",7,3.64,1.49
11010KEL 602800,師資培育專題研究Special Issues in Teacher Education,"彭煥勝PENG, HUAN-SHENG",26,4.05,0.11
11010KEL 700100,教育學方法論Methodology of Educational Research,"蘇永明SHU, YUNG-MING林志成LIN, CHIH-CHENG",10,3.91,0.14
11010KEL 702800,資訊科技與教育研究專題Seminar on  Information Technologies and Educational Studies,"王子華WANG, TZU-HUA王淳民WANG, CHUN-MIN邱富源CHIU, FU-YUAN",18,4.02,0.07
11010KEL 703100,教學理論研究Study in Teaching Theories,"陳美如CHEN, MEI-JU",21,4.14,0.15
11010KEL 703300,教育行政研究Study in Educational Administration,"謝卓君HSIEH, CHUO-CHUN",14,4.02,0.21
11010KEL 703500,學校組織行為分析Study in School Organizational Behavior,"李安明LI, AN-MIN",16,4.19,0.15
11010KEL 704300,學校創新經營與創意教學研究The Innovation of School Leadership and Teaching,"謝傳崇HSIEH, CHUAN-CHUNG",16,4.26,0.1
11010KEL 704400,專業發展與組織文化研究Study in Professional Development and Organizational Culture,"林志成LIN, CHIH-CHENG",15,4.22,0.13
11010KEL 801700,教學媒材製作與應用Educational Media Development and Application,"邱富源CHIU, FU-YUAN邱茗伊CHIU, MING-YI",28,4.12,0.17
11010KEL 801800,多元評量研究Study in Alternative Assessment,"林倍伊LIN, PEI-YI",13,4.09,0.22
11010KEL 801900,新興課程與教學議題研究Current Issues in Curriculum and Teaching Studies,"詹惠雪CHAN, HUI-HSUEH白雲霞PAI, YUN-HSIA",3,4.3,0
11010KEL 804000,教育政策專題研究Special Issues in Educational Policy,"顏國樑YEN, KUO-LIANG",11,4.14,0.15
11010KEL 804600,課程領導Curriculum Leadership,"鄭淵全CHENG, YUAN-CHUAN",4,4.3,0
11010KEL 805100,國際交流與海外研修International Exchange and Learning Aboard,"謝傳崇HSIEH, CHUAN-CHUNG簡瑋成CHIEN, WEI-CHENG",9,4.27,0.09
11010KELN500200,課程理論研究Study in Curriculum Theories,"詹惠雪CHAN, HUI-HSUEH",28,4.02,0.08
11010KELN500300,研究方法-質性研究Qualitative Research Methods,"彭煥勝PENG, HUAN-SHENG王為國WANG, WEI-KUO",28,3.99,0.13
11010KELN501401,教學媒材製作與應用Educational Media Development and Application,"邱富源CHIU, FU-YUAN",34,4.26,0.1
11010KELN502000,課室觀察研究Classroom Observation,"白雲霞PAI, YUN-HSIA",23,4.21,0.14
11010KELN505100,量的研究法Quantitative Research Methods,"李元萱LEE, YUAN-HSUAN",9,4.17,0.15
11010KELN505200,質的研究法Qualitative Research Methods,"彭煥勝PENG, HUAN-SHENG王為國WANG, WEI-KUO",9,3.8,0.2
11010KELN506100,教學檔案應用Teaching Observation and Conversation,"顏國樑YEN, KUO-LIANG",20,4.24,0.12
11010KELN510400,教育行政研究Study in Educational Administration,"謝卓君HSIEH, CHUO-CHUN",14,4,0.16
11010KELN510500,學校行政專題研究Special Issues in School Administration,"顏國樑YEN, KUO-LIANG",23,4.21,0.14
11010KELN510600,學校組織行為分析Study in School Organizational Behavior,"李安明LI, AN-MIN",10,4.18,0.15
11010KELN511900,專業發展與組織文化研究Study in Professional Development and Organizational Culture,"林志成LIN, CHIH-CHENG",25,4.23,0.13
11010KELN512400,學校創新經營與創意教學研究The Innovation of School Leadership and Teaching,"謝傳崇HSIEH, CHUAN-CHUNG",17,4.23,0.13
11010KELN600100,教學理論與設計Teaching Theories and Design,"陳美如CHEN, MEI-JU",19,4.16,0.15
11010KELN600300,教育與學校領導研究Study in Education and School Leadership,"李安明LI, AN-MIN",19,4.05,0.11
11010KELN600500,教學實務專題研究Special Issues in Teaching Affairs,"陳美如CHEN, MEI-JU",29,4.23,0.15
11010KELN600900,課程與教學革新專題研究Special Issues in Curriculum and Instructional Innovation,"呂秀蓮LU, HSIU-LIEN",12,3.99,0.29
11010KELN603800,華德福教育研究Seminar on Waldorf Education,"張維國CHANG, WEI-KUO",12,4.08,0.13
11010KELN610300,高等統計與電腦軟體運用Advanced Statistics and Application of Computer Software,"賴文堅LAI, WEN-CHIEN",5,4.06,0.12
11010KELN610800,教育政策分析研究Study in Educational Policy Analysis,"顏國樑YEN, KUO-LIANG",8,4.23,0.13
11010KELN611200,教育與學校領導研究Study in Education and School Leadership,"李安明LI, AN-MIN",11,4.14,0.15
11010KELN612000,國際交流與海外研修International Exchange and Learning Aboard,"謝傳崇HSIEH, CHUAN-CHUNG",4,4.3,0
11010KENI100100,英文一English I,"余立棠YU, LI-TANG",41,3.57,0.68
11010KENI110200,西洋文學概論Introduction to Western Literature,"孫德宜SUN, TEH-YI",45,3.4,0.84
11010KENI110600,英語語音學English Phonetics,"吳睿純WU, JUI-CHUN",50,3.23,1.06
11010KENI130400,英文繪本選讀Selected Readings on English Picture Books,"楊榮蘭YANG, RONG-LAN",41,3.78,0.43
11010KENI130900,廿世紀新思潮導讀Understanding Great Minds of the 20th Century,"金祖詠KING, TZUU-YEONG",47,3.99,0.25
11010KENI131100,英語發音訓練Practice in English Pronunciation,"楊榮蘭YANG, RONG-LAN",41,3.42,0.93
11010KENI200300,英文三English III,"詹智婷CHAN, CHIH-TING",41,3.33,1.1
11010KENI210700,英國文學English Literature,"鄧宜菁TENG, YI-CHING",46,3.23,0.62
11010KENI220100,英語教學概論Introduction to TESOL Methodology,"楊榮蘭YANG, RONG-LAN",46,3.24,0.78
11010KENI230900,語言與文化Language and Culture,"黃漢君HUANG, HAN-CHUN",38,3.82,0.77
11010KENI231000,英文兒童文學English Children's Literature,"孫德宜SUN, TEH-YI",36,3.67,0.56
11010KENI231200,進階法語Advanced French,"鄧宜菁TENG, YI-CHING",5,3.6,0.84
11010KENI231800,英語聽講訓練Practice in English Listening and Speaking,"王國樹WANG, KUO-SHU",45,4.02,0.62
11010KENI320300,英語教材教法TESOL Methods Course,"簡靜雯CHIEN, CHIN-WEN",33,3.8,0.53
11010KENI331800,社會語言學Sociolinguistics,"吳睿純WU, JUI-CHUN",20,3.55,0.58
11010KENI331900,美國文學American Literature,"孫德宜SUN, TEH-YI",28,3.57,0.73
11010KENI332100,中英對比分析Contrasting Analysis: English and Chinese,"黃漢君HUANG, HAN-CHUN",28,3.79,0.47
11010KENI340600,英語讀寫教學English Reading and Writing Instruction,"周秋惠CHOU, CHIOU-HUI",17,4.04,0.36
11010KENI411000,英語演說與報告English Speech and Presentation,"羅文杏LUO, WEN-HSING",35,3.8,0.26
11010KENI420600,英語教學評量English Language Assessment,"余立棠YU, LI-TANG",31,3.77,0.4
11010KENI420700,英語教學專題Seminar on TESOL Issues,"簡靜雯CHIEN, CHIN-WEN",28,3.1,1.16
11010KENI432400,語言學專題Seminar on Linguistics,"黃漢君HUANG, HAN-CHUN",13,3.4,0.63
11010KENI432500,歐洲文學European Literature,"鄧宜菁TENG, YI-CHING",10,3.49,0.4
11010KENI510100,英語教學理論Theories of Teaching English as a Second Foreign Language,"周秋惠CHOU, CHIOU-HUI",4,4.3,0
11010KENI510200,英語教學評量English Language Assessment,"余立棠YU, LI-TANG",4,4,0
11010KENI530100,語言學研究Studies on Linguistics,"吳睿純WU, JUI-CHUN",9,3.57,0.57
11010KENI540100,研究方法與論文寫作Research Methodology and Thesis Writing,"簡靜雯CHIEN, CHIN-WEN",6,3.93,0.57
11010KENI620700,雙語教育研究Studies on Bilingual Education,"羅文杏LUO, WEN-HSING",6,3.93,0.35
11010KHCT100400,教育的國際視野Global Perspectives on Education,教育學院,128,3.73,0.51
11010KHCT100500,初級日語一Beginning Japanese I,"杜明進TU, MING-CHIN",9,3.94,0.72
11010KHCT101500,農耕與生命發展Farming and Life Development,"成虹飛CHERNG, HORN-FAY",22,3.95,0.29
11010KHCT401800,華德福藝術教學Art Teaching in Waldorf,"陳恬慧CHEN, TIEN-HUI",25,4.16,0.17
11010KHCT500101,研究方法-質性研究Qualitative Research Methods,"呂秀蓮LU, HSIU-LIEN",12,3.93,0.37
11010KHCT500102,研究方法-質性研究Qualitative Research Methods,"李安明LI, AN-MIN",32,4.05,0.11
11010KHCT500103,研究方法-質性研究Qualitative Research Methods,"倪進誠NI, CHIN-CHENG",20,3.92,0.95
