0,1,2,3,4,5
10910FL  102809,進階英文：聽講Advanced English: Listening and Speaking,"馬紹芸MA, SHAO-YUN",23,3.9,0.19
10910FL  102810,進階英文：聽講Advanced English: Listening and Speaking,"詹智婷CHAN, CHIH-TING",26,3.59,0.52
10910FL  103500,文學作品讀法一Introduction to Literature I,"黃仕宜HUANG, SHIH-YI",71,3.14,0.96
10910FL  104101,英語聽講一English Listening and Speaking I,"蘇怡如SU, I-RU",29,3.65,0.49
10910FL  104102,英語聽講一English Listening and Speaking I,"許淳潔HSU, CHUN-CHIEH",29,3.92,0.2
10910FL  200901,閱讀與寫作一(上)Reading & Writing I (1),"林惠芬LIN, HUI-FEN",11,4.13,0.29
10910FL  200902,閱讀與寫作一(上)Reading & Writing I (1),張寶玉VIPHAVEE VONGPUMIVITCH,16,3.89,0.18
10910FL  200903,閱讀與寫作一(上)Reading & Writing I (1),"陳皇華CHEN, HUANG-HUA",21,3.96,0.19
10910FL  201101,初級日語一Beginning Japanese I,"簡嘉菁CHIEN, CHIA-CHING",22,4.11,0.43
10910FL  201102,初級日語一Beginning Japanese I,"陳國卿CHEN, KUO-CHING",45,3.8,0.57
10910FL  201103,初級日語一Beginning Japanese I,"周雅玲CHOU, YA-LING",40,3.36,1.03
10910FL  201104,初級日語一Beginning Japanese I,"周雅玲CHOU, YA-LING",37,3.73,0.61
10910FL  201105,初級日語一Beginning Japanese I,"周雅玲CHOU, YA-LING",39,3.39,0.99
10910FL  201106,初級日語一Beginning Japanese I,"周雅玲CHOU, YA-LING",38,3.59,1.12
10910FL  201107,初級日語一Beginning Japanese I,"張鈞竹CHANG,CHUN-CHU",41,3.79,0.81
10910FL  201108,初級日語一Beginning Japanese I,"張鈞竹CHANG,CHUN-CHU",41,3.81,0.55
10910FL  201109,初級日語一Beginning Japanese I,"簡嘉菁CHIEN, CHIA-CHING",40,4.03,0.58
10910FL  201110,初級日語一Beginning Japanese I,"簡嘉菁CHIEN, CHIA-CHING",39,4.15,0.23
10910FL  201111,初級日語一Beginning Japanese I,"簡嘉菁CHIEN, CHIA-CHING",43,3.79,0.84
10910FL  201112,初級日語一Beginning Japanese I,"楊淑萍YANG, MAN-EN",39,3.82,0.89
10910FL  201113,初級日語一Beginning Japanese I,"陳曉貞CHEN, HSIAO-CHEN",41,3.91,0.76
10910FL  201114,初級日語一Beginning Japanese I,"陳曉貞CHEN, HSIAO-CHEN",40,3.91,0.79
10910FL  201115,初級日語一Beginning Japanese I,"陳曉貞CHEN, HSIAO-CHEN",42,3.87,0.46
10910FL  201116,初級日語一Beginning Japanese I,"王瑋婷WANG, WEI-TING",39,4.07,0.45
10910FL  201117,初級日語一Beginning Japanese I,"王瑋婷WANG, WEI-TING",40,3.93,1
10910FL  201118,初級日語一Beginning Japanese I,"王瑋婷WANG, WEI-TING",39,3.81,0.91
10910FL  201119,初級日語一Beginning Japanese I,"張嘉芬CHANG, CHIA-FEN",39,4.11,0.26
10910FL  201120,初級日語一Beginning Japanese I,"李蕙如LEE,HUI-JU",38,3.89,0.64
10910FL  201301,初級西班牙語一Beginning Spanish I,"張雅鈴CHANG, YEA-LING",15,3.84,0.38
10910FL  201302,初級西班牙語一Beginning Spanish I,"張雅鈴CHANG, YEA-LING",36,3.43,0.86
10910FL  201303,初級西班牙語一Beginning Spanish I,"張雅鈴CHANG, YEA-LING",36,3.17,1.16
10910FL  201304,初級西班牙語一Beginning Spanish I,"張雅鈴CHANG, YEA-LING",36,3.16,1.2
10910FL  201305,初級西班牙語一Beginning Spanish I,"張雅鈴CHANG, YEA-LING",37,3.16,1.12
10910FL  201306,初級西班牙語一Beginning Spanish I,"張雅鈴CHANG, YEA-LING",35,3.51,1.02
10910FL  201501,初級法語一Beginning French I,"張月琴CHANG, YUEH-CHIN",11,3.57,0.52
10910FL  201502,初級法語一Beginning French I,"徐琿輝HSU, HUN-HUI",38,3.99,0.95
10910FL  201503,初級法語一Beginning French I,"廖含潔LIAO, HAN-CHIEH",37,4.23,0.18
10910FL  201504,初級法語一Beginning French I,"廖含潔LIAO, HAN-CHIEH",41,4.15,0.36
10910FL  201505,初級法語一Beginning French I,"廖含潔LIAO, HAN-CHIEH",38,4.13,0.69
10910FL  201506,初級法語一Beginning French I,"廖含潔LIAO, HAN-CHIEH",41,4.01,0.75
10910FL  201507,初級法語一Beginning French I,"廖含潔LIAO, HAN-CHIEH",36,4.11,0.71
10910FL  201508,初級法語一Beginning French I,"廖含潔LIAO, HAN-CHIEH",41,4.26,0.12
10910FL  203700,句法學Syntax,"許淳潔HSU, CHUN-CHIEH",20,3.52,0.65
10910FL  203901,英語口語訓練一English Oral Practice(I),"黃仕宜HUANG, SHIH-YI",12,3.87,0.36
10910FL  203902,英語口語訓練一English Oral Practice(I),"張銪容CHANG, YU-JUNG",16,4.09,0.23
10910FL  203903,英語口語訓練一English Oral Practice(I),"黃虹慈HUANG, HUNG-TZU",14,4.21,0.26
10910FL  204101,初級德語一Beginning German I,"郭春長KUO, CHUN-CHANG",10,4.12,0.24
10910FL  204102,初級德語一Beginning German I,"郭春長KUO, CHUN-CHANG",37,3.67,0.79
10910FL  204103,初級德語一Beginning German I,"郭春長KUO, CHUN-CHANG",36,3.78,0.58
10910FL  204104,初級德語一Beginning German I,"郭春長KUO, CHUN-CHANG",34,3.59,0.95
10910FL  204105,初級德語一Beginning German I,"郭春長KUO, CHUN-CHANG",34,3.76,0.74
10910FL  204106,初級德語一Beginning German I,"韓珮雯HAN, PEI-WEN",39,3.87,0.87
10910FL  204107,初級德語一Beginning German I,"韓珮雯HAN, PEI-WEN",36,3.55,0.98
10910FL  204108,初級德語一Beginning German I,"韓珮雯HAN, PEI-WEN",39,3.72,0.73
10910FL  204109,初級德語一Beginning German I,"韓珮雯HAN, PEI-WEN",37,3.59,0.92
10910FL  206000,小說文類Novel,"吳建亨WU, CHIEN-HENG",31,3.68,0.83
10910FL  209000,圖像文學Graphic Literature,"李書雨LEE, SHU-YU",8,3.63,0.79
10910FL  209100,官僚與職場小說Bureaucracy and Workplace Novels,"李書雨LEE, SHU-YU",5,3.8,0.4
10910FL  300301,閱讀與寫作二(上)Reading & Writing II (1),"林宜莊LIN, YI-CHUANG",9,3.84,0.57
10910FL  300302,閱讀與寫作二(上)Reading & Writing II (1),"黃虹慈HUANG, HUNG-TZU",15,3.41,0.72
10910FL  300303,閱讀與寫作二(上)Reading & Writing II (1),"李書雨LEE, SHU-YU",19,3.49,0.53
10910FL  300501,中級日語一Intermediate Japanese I,真武薰KAORU MATAKE,10,3.88,0.71
10910FL  300502,中級日語一Intermediate Japanese I,"周雅玲CHOU, YA-LING",40,3.73,0.74
10910FL  300503,中級日語一Intermediate Japanese I,"周雅玲CHOU, YA-LING",40,3.74,0.55
10910FL  300504,中級日語一Intermediate Japanese I,"張鈞竹CHANG,CHUN-CHU",41,3.5,0.74
10910FL  300505,中級日語一Intermediate Japanese I,"簡嘉菁CHIEN, CHIA-CHING",42,4.12,0.25
10910FL  300506,中級日語一Intermediate Japanese I,"簡嘉菁CHIEN, CHIA-CHING",40,3.98,0.5
10910FL  300507,中級日語一Intermediate Japanese I,"廖紋淑LIAO, WEN-SHU",23,4.07,0.32
10910FL  300508,中級日語一Intermediate Japanese I,"陳曉貞CHEN, HSIAO-CHEN",44,3.95,0.39
10910FL  300509,中級日語一Intermediate Japanese I,"王佑心WANG, YU-HSIN",14,4.19,0.14
10910FL  300701,中級法語一Intermediate  French  I,"于治中YU, CHIH-CHUNG",6,4.03,0.47
10910FL  300702,中級法語一Intermediate  French  I,"于治中YU, CHIH-CHUNG",11,3.74,0.41
10910FL  300901,中級德語一Intermediate German I,"郭春長KUO, CHUN-CHANG",20,3.31,0.77
10910FL  300902,中級德語一Intermediate German I,"郭春長KUO, CHUN-CHANG",40,3.59,0.88
10910FL  301100,浪漫主義文學Romantic Literature,"陳皇華CHEN, HUANG-HUA",41,3.83,0.5
10910FL  304100,莎士比亞Shakespeare,"林宜莊LIN, YI-CHUANG",22,2.85,1.17
10910FL  304400,社會語言學導論Introduction to Sociolinguistics,"張銪容CHANG, YU-JUNG",45,3.64,0.59
10910FL  305900,雙語網頁設計Bilingual Web Design,"陳宗穎CHEN, TSUNG-YING",19,3.24,0.73
10910FL  309000,財經英文閱讀English Reading for Finance and Economics,"黃伊岑HUANG, I-TSEN",29,3.78,0.6
10910FL  310000,心理語言學導論Introduction to Psycholinguistics,"蘇怡如SU, I-RU",16,3.03,0.91
10910FL  310200,語言與大腦Language and the Brain,"楊梵孛YANG, FAN-PEI",26,3.94,0.2
10910FL  312500,西語短篇故事閱讀與習作Spanish Short Essay Reading and Writing,張淑英SHU-YING CHANG,11,3.65,0.91
10910FL  320100,文學理論Literary Theory,"黃仕宜HUANG, SHIH-YI",6,3.33,1.49
10910FL  327100,日語會話一Japanese Conversation I,"簡嘉菁CHIEN, CHIA-CHING",20,4.09,0.19
10910FL  327300,日語聽解一Japanese Listening I,"簡嘉菁CHIEN, CHIA-CHING",22,4.17,0.35
10910FL  327700,中級法語會話一Intermediate French Conversation I,"廖含潔LIAO, HAN-CHIEH",30,4.23,0.26
10910FL  328001,初級韓語一Elementary Korean I,韓京惪HAN KYUNG DUK,26,3.67,0.88
10910FL  328002,初級韓語一Elementary Korean I,韓京惪HAN KYUNG DUK,37,3.09,1.37
10910FL  328003,初級韓語一Elementary Korean I,韓京惪HAN KYUNG DUK,37,3.32,1.09
10910FL  328004,初級韓語一Elementary Korean I,韓京惪HAN KYUNG DUK,37,3.25,1.19
10910FL  328005,初級韓語一Elementary Korean I,韓京惪HAN KYUNG DUK,34,3.15,0.92
10910FL  328006,初級韓語一Elementary Korean I,韓京惪HAN KYUNG DUK,39,3.43,1
10910FL  328101,中級韓語一Intermediate Korean I,韓京惪HAN KYUNG DUK,21,3.52,0.83
10910FL  328102,中級韓語一Intermediate Korean I,韓京惪HAN KYUNG DUK,25,3.66,0.76
10910FL  329000,中級法語語法一Intermediate French Grammar I,"廖含潔LIAO, HAN-CHIEH",23,4,0.53
10910FL  329200,中級法語聽力一Advanced French oral comprehension I,"廖含潔LIAO, HAN-CHIEH",20,4.14,0.22
10910FL  342400,中級德語會話一Intermediate German Conversation I,"韓珮雯HAN, PEI-WEN",28,4.14,0.26
10910FL  343100,日語聽解三Japanese Listening III,"周雅玲CHOU, YA-LING",18,3.83,0.5
10910FL  343400,日語會話三Japanese Conversation III,真武薰KAORU MATAKE,16,3.67,1.4
10910FL  344500,從《哈利波特》學英文English Language Skills with Harry Potter,柯安娜JOHANNA KATCHEN,29,3.64,1.07
10910FL  350100,魯濱遜漂流記：全球脈絡下的多重文本Robinson Crusoe: A Multilayered Text in Global Contexts,"紀元文CHI, YUAN-WEN",15,3.77,0.66
10910FL  402000,兒童語言習得Child Language Acquisition,"許淳潔HSU, CHUN-CHIEH",6,3.83,0.41
10910FL  402500,高級韓語一Advanced Korean I,韓京惪HAN KYUNG DUK,14,3.85,0.58
10910FL  403900,高級法語一Advanced French I,"于治中YU, CHIH-CHUNG",8,3.58,1.37
10910FL  404400,中級西班牙語一Intermediate Spanish I,"張雅鈴CHANG, YEA-LING",11,3.64,0.61
10910FL  404401,中級西班牙語一Intermediate Spanish I,"張雅鈴CHANG, YEA-LING",28,3.81,0.42
10910FL  404701,高級日語一Advanced Japanese I,真武薰KAORU MATAKE,23,3.66,0.9
10910FL  404702,高級日語一Advanced Japanese I,藤井康子FUJII YASUKO,34,4.04,0.59
10910FL  404703,高級日語一Advanced Japanese I,"張鈞竹CHANG,CHUN-CHU",33,3.7,0.66
10910FL  404900,日語閱讀一Japanese Reading I,"周雅玲CHOU, YA-LING",25,3.75,0.4
10910FL  405100,日語寫作一Japanese writing 1,藤井康子FUJII YASUKO,19,4.06,0.12
10910FL  405400,中級西班牙語會話一Intermediate Spanish Conversation I,"張雅鈴CHANG, YEA-LING",8,3.58,1.37
10910FL  406700,商用英文寫作English Business Writing,"黃伊岑HUANG, I-TSEN",10,3.77,0.39
10910FL  407100,高級德語一Advanced German I,"郭春長KUO, CHUN-CHANG",17,3.85,0.56
10910FL  408900,高級英聽Advanced English Listening,張寶玉VIPHAVEE VONGPUMIVITCH,11,4,0.22
10910FL  416500,口譯Oral Interpretation,"黃嘉瑜HUANG, CHIA-YU",18,3.69,0.45
10910FL  420200,現代/當代文學Modern/Contemporary Literature,"傅士珍FUH, SHYH-JEN",14,3.54,0.83
10910FL  420800,高級西班牙語一Advanced Spanish I,"張雅鈴CHANG, YEA-LING",11,4.03,0.24
10910FL  421000,典雅愛情：文本與概論Courtly Love: Writing and Tradition,金守民MARGARET KIM,5,4,0.19
10910FL  421100,商用日語一Business Japanese I,"簡嘉菁CHIEN, CHIA-CHING",21,4.14,0.27
10910FL  421300,新聞日語一News Japanese I,"簡嘉菁CHIEN, CHIA-CHING",15,4.15,0.28
10910FL  500100,書目學與研究方法Bibliography and Research Method,"陳皇華CHEN, HUANG-HUA",7,3.96,0.25
10910FL  511000,莎士比亞Shakespeare,金守民MARGARET KIM,5,3.94,0.12
10910FL  514000,文學與世界性想像Literature and Cosmopolitan Imaginings,"傅士珍FUH, SHYH-JEN",5,3.98,0.37
10910FL  520100,文學理論Literary Theory,"吳建亨WU, CHIEN-HENG",8,3.96,0.18
10910FL  525900,現代主義Modernism,"林宜莊LIN, YI-CHUANG",6,4,0.24
10910FL  560100,研究方法Research Methods,"楊梵孛YANG, FAN-PEI",4,4.3,0
10910FL  560500,論文寫作Thesis Writing,張寶玉VIPHAVEE VONGPUMIVITCH,1,3.7,0
10910FL  571000,電腦輔助第二外語寫作Computer-assisted Second Language Writing Instruction,"林惠芬LIN, HUI-FEN",3,3.67,0.53
10910FL  581900,語言學習動機Language Learning and Motivation,"黃虹慈HUANG, HUNG-TZU",5,3.46,0.35
10910GE  101200,工業4.0與發展趨勢概論Introduction to the development trend of the Industry 4.0,"陳德鴻CHEN, TE-HUNG曾仕君TSENG, SHIH-CHUN",45,3.77,0.46
10910GE  101300,東亞地區的宗教與政治The Interrelation between Religion and Politics in East Asia,"李文政LEE,WEN-CHENG",45,3.2,1.08
10910GE  101600,現代藝術與美學Art and Esthetics Study,"郭孟寬KUO, MENG-KUAN",50,3.88,0.3
10910GE  102200,"現代科技的應用、風險與福祉Applications, Risks and Benefits of Modern Technologies","林基興LIN, JI-SHING",48,3.54,0.77
10910GE  102600,紀錄片賞析與創作Introduction of documentary,"蕭菊貞HSIAO, CHU-CHEN",23,3.84,0.37
10910GE  103200,永續發展Sustainable Development,"高銘志KAO, MING-CHIH",15,3.76,0.74
10910GE  105600,旅讀課程系列：台灣味的混種工藝設計再造Translating Taiwanese local culture into hybrid creation,"黃致傑HUANG, CHIH-CHIEH",19,4.22,0.13
10910GE  106601,設計繪畫Design Drawing,"連正宏LIEN, CHENG-HUNG",19,3.78,0.36
10910GE  106602,設計繪畫Design Drawing,"連正宏LIEN, CHENG-HUNG",19,3.62,0.95
10910GE  107200,中藥與近代科技Chinese Herbology and Modern Sciences & Technologies,"張翔CHANG, SHYANG陳瑞凱CHEN, SWE-KAI",70,3.71,0.87
10910GE  107300,智慧財產權Intellectual Property Laws,"楊智傑YANG, CHIH-CHIEH",51,3.9,0.44
10910GE  107600,繪畫創作Painting Creation,"連正宏LIEN, CHENG-HUNG",20,3.65,0.4
10910GE  108100,野生動物保育之探索與實踐Exploration and Practice for Wildlife Conservation,"顏士清YEN, SHIH-CHING",38,3.99,0.47
10910GE  108200,從日常到科幻的有趣物理學Interesting physics from daily life to scientific fantasies,"鄭宜帆CHENG, YI-FAN",50,3.44,1.03
10910GE  108300,法律與文學Law and Literature,"黃仁俊HUANG,REN-JYUN",48,3.6,0.66
10910GE  108600,基礎素描Element of Art,"唐唐發TANG, TANG-FA",18,3.73,0.51
10910GE  109601,陶藝製作Clay Work,"吳建福WU, CHIEN-FU",29,3.72,0.72
10910GE  109602,陶藝製作Clay Work,"吳建福WU, CHIEN-FU",31,3.92,0.19
10910GE  111300,"百年來的中華民國對外關係Foreign Relations of Republic of China, 1912-now","張棋炘CHANG, CHI-SHIN",39,3.98,0.29
10910GE  112800,世界古文明History of Ancient World Civilization,"陳冠穎CHEN, KUAN-YING",61,2.88,1.19
10910GE  113500,媒體影響與社會問題Media Effects and Social Problems,"簡立易CHIEN, LI-YI",26,3.61,0.57
10910GE  114600,現代藝術創作專題Art Project,"林甫珊LIN, FU-SHAN",15,3.41,1.01
10910GE  115100,認識真菌Knowing Fungi,"陳復琴TSCHEN, EDELGARD",63,3.99,0.33
10910GE  115600,水墨技法與美學：山水畫Techniques and Aesthetics of Ink Painting: Landscape Painting,"袁慧莉YUAN, HUI-LI",18,3.95,0.74
10910GE  115800,台灣當代戲曲Taiwan Contemporary Xiqu,"吳岳霖WU, YUE-LIN",38,3.82,0.58
10910GE  116800,俄國史Russian History,"何萍HO, PING",39,3.72,0.92
10910GE  117300,中亞國際關係Central Asia: Politics and Society and Contested Powers,"侍建宇SHIH, CHIEN-YU",49,3.8,0.32
10910GE  118300,中東地區研究The Research of Middle East Region,"葉長城YEH, CHANG-CHEN",42,3.75,0.63
10910GE  118500,個人危機預防Personal Crisis Prevention,"鍾堅CHUNG, CHIEN",73,3.93,0.6
10910GE  118600,台灣民謠與文化Taiwanese Folk Songs and Culture,"簡上仁CHIEN, SHANG-JEN",65,3.21,0.73
10910GE  119600,版畫實驗Print Making,"林甫珊LIN, FU-SHAN",16,3.45,1.03
10910GE  119800,十八世紀英國的藝術與社會Introduction to Eighteenth-century English Art and Society,"蕭智尹HSIAO, CHIH-YIN",11,3.44,0.8
10910GE  120500,媒體與社會Media and Society,"陳千惠CHEN, CHIEN-HUI",26,3.69,0.66
10910GE  120601,油畫Oil Painting,"唐唐發TANG, TANG-FA",18,3.85,0.3
10910GE  120602,油畫Oil Painting,"唐唐發TANG, TANG-FA",18,3.69,0.43
10910GE  120800,宋、明士人的思維世界The World of Thought in Sung and Ming Dynasties,"游騰達YU, TENG-TA",37,3.89,0.98
10910GE  122100,環保與生活 Environmental Protection and Life,"杜明進TU, MING-CHIN",90,3.78,0.81
10910GE  122600,音樂賞析二Appreciation of Music (II),"彭文几PERNG, WEN-JI",47,3.82,0.57
10910GE  123300,身心障礙理論與權益The Introduction of  Disability and Civil Rights,"黃國晏HUANG, KUO-YEN",57,3.84,0.39
10910GE  123600,世界音樂文化導論Introduction to World Music,"趙慧璿CHAO, HUI-HSUAN",31,3.35,0.7
10910GE  124500,行銷管理Marketing Management,"洪淑芳HUNG, SHU-FANG",76,4.07,0.27
10910GE  125700,聖經與人生Bible and Life,"麥偉基MAK WAI KEI李哲榮LEE, CHE-RUNG王道維WANG, DAW-WEI潘榮隆PAN, RONG-LONG",33,3.12,1.27
10910GE  126300,美國政治American Politics,"嚴震生YEN, CHEN-SHEN",20,3.14,0.64
10910GE  128400,人類語言的奧秘The Mystery of Human Languages,"蘇宜青SU, YI-CHING",49,3.53,1.24
10910GE  128600,插畫技法與運用Drawing skills and application,"林鴻堯LIN, HUNG-YAO",18,4.04,0.47
10910GE  128800,武俠小說之賞析The Appreciation of Emprise Novel,"梁偉賢LEONG, WEI-HEAN",46,3.89,0.68
10910GE  129400,空間的社會與文化分析Social and Cultural Analysis of Space,"吳哲良WU, CHE-LIANG",22,4.1,0.21
10910GE  130300,創傷與社會Trauma and Society,"蔣興儀CHIANG, HSING-YI",28,3.81,0.95
10910GE  130500,電視製作的理論與實務Television Production,"曾行宜TSENG, HSING-I",43,3.88,0.37
10910GE  131600,數位美學Digital aesthetics,"邱誌勇CHIU, CHIH-YUNG",25,3.52,1.35
10910GE  131800,現代詩選讀Chinese Modern Poetry,"陳柏伶CHEN, PO-LING",48,3.89,0.23
10910GE  132300,國際時事與英語溝通Current Events & English Communication,"嚴震生YEN, CHEN-SHEN",40,3.05,0.63
10910GE  132700,跨界與探索Cross-border and Exploration,"蔡能賢TSAI, NUN-SIAN黃一農HUANG, YI-LONG陳健邦CHEN, JYAN-BANG王俊秀WANG, CHIN-SHOU",24,4.05,0.24
10910GE  132800,"中國神話故事選讀Selective Readings for ""The Chinese Mythology""","陳燕梅CHEN, YEN-MEI",55,3.42,0.84
10910GE  133400,Covid-19的防疫技術Science and Technology for Covid-19 Epidemic Prevention,"王慧菁WANG, HUI-CHING林文源LIN, WEN-YUEN張延彰CHANG, YEN-CHANG林宗德LIN, TZUNG-DE",34,3.96,0.34
10910GE  134100,上山下海看台灣地質歷史Field observations of Taiwan's geological history,"游能悌YU, NENG-TI",28,3.86,0.58
10910GE  134400,Covid-19疫情下的隔離與(再)連結Quarantine and Re-connection under the Covid-19 Epidemic,"謝小芩HSIEH, HSIAO-CHIN蕭菊貞HSIAO, CHU-CHEN詹雨臻CHAN, YU-CHEN李姝慧LEE, SHU-HUI黃致傑HUANG, CHIH-CHIEH賴婉琪LAI, YUEN-KI鄭志鵬CHENG, CHIH-PENG",31,3.85,0.29
10910GE  134500,廣告學概論Introduction to Advertising,"蒯亮LIANG, KUAI",47,2.86,1.13
10910GE  134600,電影配樂發展史與風格賞析The History of Film Scoring--Analysis and Development,"邱亭雅CHIU, TING-YA",69,3.91,0.54
10910GE  135400,疫災下的人性反思Humanity Under Epidemic Disaster,"陳孟亨CHEN, MENG-HENG蔣興儀CHIANG, HSING-YI吳哲良WU, CHE-LIANG吳俊業NG, CHON IP",9,4.07,0.12
10910GE  135600,歌劇欣賞--普契尼Opera Appreciation - Puccini,"彭文几PERNG, WEN-JI",42,4,0.38
10910GE  136500,高科技人力資源管理--基礎與實務應用Human Resource Management-- fundamentals and Practice,"洪淑芳HUNG, SHU-FANG",52,4.18,0.19
10910GE  136600,「地利人和」--旅讀新竹自然與人文歷史Nature and humanity harmony/a brief visit to Hsinchu’s natural and human histories,"游能悌YU, NENG-TI張繼瑩CHANG, CHI-YING",33,4.15,0.15
10910GE  136800,小說閱讀與創意書寫Novel reading and Creative Writing,"蔣興立CHIANG, HSIN-LI",55,4.22,0.38
10910GE  137300,歐洲政府與政治European Governments and Politics,"張福昌CHANG, FU-CHANG",50,3.47,0.85
10910GE  137400,疫情下的自由與權力秩序重組The Reordering of Liberty and Power under the epidemic,"翁曉玲WENG, HSIAO-LING張繼瑩CHANG, CHI-YING簡立易CHIEN, LI-YI方天賜FANG, TIEN-SZE",24,3.68,0.99
10910GE  137500,職場溝通學Business Communications,"彭冠宇PENG, KUAN-YU",63,3.96,0.42
10910GE  137600,除魅與欲望：英文愛情小說導讀Disenchantment and Desire: Introduction to the Romance Novel,"陳麒方CHEN, CHI-FANG",23,3.7,0.82
10910GE  137800,列女傳Biography of Women in Ancient China,"曾美雲TSENG, MEI-YUN",34,3.87,1.02
10910GE  138200,繽紛海洋生命Introduction to Marine Life,"楊樹森YANG, SHU-SEN",45,2.67,1.24
10910GE  138500,經濟史的趣味Having Fun with Economic History,"賴建誠LAI, CHENG-CHUNG",30,2.65,1.31
10910GE  139400,性別思考Gender Thinking,"陸品妃LU, PIN-FEI",50,3.71,0.8
10910GE  140400,遊戲與動漫導論An Introduction of Game and Anime,"梁世佑LIANG, SHIH-YU",85,3.42,1.04
10910GE  140500,產業創新與生涯探索Industry Innovation and Career development,"商雅婷SHANG, YA-TING蔡協亨TSAI, HSIEH-HENG李佳玫LI, CHIA-MEI",92,3.83,0.6
10910GE  140600,產品設計與實作Product design and Practice,"黃致傑HUANG, CHIH-CHIEH巫銘紘WU, MING  HONG",14,3.89,1.09
10910GE  141300,消費者保護之理論與實務The Theory and Practice of Consumer Protection Law,靳邦忠 ,115,3.66,0.73
10910GE  144300,恐怖主義與反恐Terrorism and Anti-Terrorism,"侍建宇SHIH, CHIEN-YU",46,3.74,0.84
10910GE  144400,愛情關係的發展與經營Development and management of love relationship,"楊雅婷YANG, YA-TING",56,3.62,0.92
10910GE  145300,兩岸關係與政策發展The Development of the Cross-Strait Relations and Policy,"徐銘謙HSU, MING-CHIEN",23,3.49,0.9
10910GE  149300,認識著作權Learning the Rules of Taiwan's Copyright Law,"胡中瑋HU, CHUNG-WEI",48,3.54,0.56
10910GE  150300,國家責任與賠償Country Liability and Compensation,"許宏達HSU, HUNG-TA",116,4.13,0.26
10910GE  150600,表演藝術賞析Appreciation of Art Performing,"郭孟寬KUO, MENG-KUAN",89,3.7,0.72
10910GE  151300,國際法的故事International Law Stories,"黃居正HUANG, CHU-CHENG",174,3.92,0.38
10910GE  152400,印度文化概論Introduction to Indian Culture,"董玉莉TUNG, YU-LI",20,3.65,0.45
10910GE  154400,弗洛伊德與精神分析Freud and Psychoanalysis,"高榮禧KAO, JUNG-HSI",137,3.74,0.8
10910GE  154600,策展理論與實務Organizing Art Exhibitions :Theory and Practices,"賴小秋LAI, HSIAO-CHIU",20,3.84,0.28
10910GE  155600,公共藝術賞析Public Art,"賴小秋LAI, HSIAO-CHIU",109,3.76,0.36
10910GE  157600,"建築文化與社會ON ARCHITECTURE, its cultural characters and social significances","林洵可LIN, SHYUN-KEE",50,3.46,0.55
10910GE  158400,當代國際議題研究Current important issues in international Relations,"方天賜FANG, TIEN-SZE",56,3.75,0.45
10910GE  160400,中醫與現代生活一Traditional Chinese Medicine in Modern Life (I),"李如英LI, JU-YING",127,3.65,0.56
10910GE  162200,資訊素養與倫理Information Literacy and Ethics,"區國良OU, KUO-LIANG",43,3.75,0.94
10910GE  163700,莊子的人生哲學The Philosophy of Life in Zhuangzi,"徐其寧HSU, CHI-NING",49,3.53,1.14
10910GE  168200,鑑識科學的奧妙Identify the Mysteries of Forensic Science,"任修平JEN, HSIU-PING",64,3.99,0.59
10910GE  168700,身體的知行理論The implication and cultivation of the body,"梁偉賢LEONG, WEI-HEAN",39,4.12,0.23
10910GE  169600,媒體藝術The Art of Medias,"邱永中CHIU, YUNG-CHUNG",25,3.9,0.63
10910GE  170200,基因改造食品與健康Genetically modified food and health,"黃琇珍HUANG, HSIU-CHEN",49,3.95,0.69
10910GE  171400,音樂創作與台灣社會運動The Making of Popular Music in Taiwan Social Movement,"陳柏偉CHEN, BO-WEI",64,3.7,0.74
10910GE  173201,鑑識科學與犯罪預防Forensic Science and Crime Prevention,"李承龍LEE, CHENG-LUNG",20,3.79,0.86
10910GE  173202,鑑識科學與犯罪預防Forensic Science and Crime Prevention,"王明偉WANG, MING-WOEI",50,4.02,0.23
10910GE  178200,針灸與近代科學Acupuncture and Modern Sciences,"張翔CHANG, SHYANG",78,3.83,0.73
10910GE  180200,運動與健康Exercise and Health,"朱真儀CHU, CHEN-YI",45,3.83,0.79
10910GE  180400,性議題探討與思辯Sexuality Subjects Discussion and Speculation,"葉致芬YEH, CHIH-FEN",34,3.61,0.83
10910GE  181600,非劇情電影賞析Non-Fiction Film Appreciation,"游惠貞YU, HUI-CHEN",42,3.05,1.14
10910GE  182400,東南亞各國國情與文化State Situations and Culture in Southeast Asia,"林若雩LIN, JUO-YU",67,3.49,0.76
10910GE  183200,運動科學概論Introduction to exercise science,"朱真儀CHU, CHEN-YI",46,3.85,0.67
10910GE  186200,"遇見科學--時間、演化、選擇的科學Science Encountered-Time, evolution, and Decisions","潘瑋PAN, WEI",53,3.3,0.68
10910GE  186400,食品安全與生活Food Safety and Life,"張瑋琦CHANG, WEI-CHI",45,4.18,0.34
10910GE  187200,跨領域的中醫觀Interdiscipline Viewpoint of Chinese Medicine,"鄭宏足CHENG, HUNG-TSU",43,3.87,0.35
10910GE  189200,生活化學應用：身在毒中不知毒The Application of Life Chemistry: Living in a Poisoned Environment but being Unaware,"任修平JEN, HSIU-PING",115,4.07,0.38
10910GE  193600,劇本演讀Staged Readings,"安原良AN, YUAN-LIANG",19,3.8,0.28
10910GE  199400,新聞學概論Introduction to Journalism,"蒯亮LIANG, KUAI",33,3.19,0.99
