0,1,2,3,4,5
10920JAD 443300,藝術評論Art Criticism,"余季音Yu, Chi-Ying",34,3.57,0.65
10920JAD 461800,現代水墨創作二Modern Ink Painting II,"胡以誠HU, YI-CHENG",39,3.4,0.81
10920JAD 491300,文化創意產業與設計二Cultural Creative Industry and Design II,"施富錡SHIH, FU-CHI",25,3.94,0.36
10920JAD 491500,設計實務專題二Special Topics in Design Practice II,"蘇筱婷SU, HSIAO-TING",16,3.91,0.17
10920JAD 510300,論文研討一Seminar on Thesis I,"高榮禧KAO, JUNG-HSI",6,4.2,0.14
10920JAD 515400,影像傳達藝術研究Study of Image Communication,"余季音Yu, Chi-Ying",9,3.9,0.14
10920JAD 515500,美學專題研究Study of Aesthetics,"高榮禧KAO, JUNG-HSI",11,3.65,1.21
10920JAD 515600,視覺文化研究法Research Methodology on Visual Culture,"余季音Yu, Chi-Ying",8,4.04,0.18
10920JAD 520200,創作研究方法與學術寫作二Methodology of Art Research and Writing II,"梁莉苓LIANG, LI-LING",11,3.91,0.28
10920JAD 525600,台灣藝術史專題研究The Seminar on Taiwanese Art History,"張晴文CHANG, CHING-WEN",7,3.87,0.15
10920JAD 525700,創作專題：藝術語言與圖式Research Topics of Visual Art: Visual Language and Pictorial Schemata,"吳宇棠WU, YU-TANG",8,3.8,0.28
10920JAD 530300,論文選讀與設計論述研討Seminar on Selected Theses of Design,"蕭銘芚SHIAU, MING-TWEN",9,4.2,0.14
10920JAD 530400,英文學術寫作二Academic Writing by English II,"蔡慧瑾TSAI, HUI-CHIN",8,3.95,0.44
10920JAD 535700,陶瓷藝術與設計研究二Study of Ceramic Art and Design II,"施富錡SHIH, FU-CHI",3,4.3,0
10920JAD 536200,科技輔助設計研究Study of Technology Aided Desigh,"李允文LEE, YUN-WEN",5,4.06,0.12
10920JAD 536300,當代設計思潮研究Study of Contemporary Design Movements,"余季音Yu, Chi-Ying",14,3.98,0.18
10920JAD 537000,專題研究工作坊BWorkshop of Special Study B,"江怡瑩CHIANG, I-YING",6,3.98,0.46
10920JAD 616400,宗教藝術專題研究Study of Religious Art,"張琳CHANG, LIN",4,4,0
10920JAD 626500,女性藝術專題研究Study of Women's Art,"彭佳慧PENG,JIA-HUEI",4,4.3,0
10920JAD 626800,水墨創作研究Study of Chinese Ink Painting,"胡以誠HU, YI-CHENG",7,3.86,0.25
10920JAD 626900,複合媒材創作研究Study of Mixed Media,"黃銘祝HUANG, MING-CHU",5,4.24,0.12
10920JAD 627000,當代文化講座Lecture of Contemporary,"吳天章WU, TIEN-CHANG",19,4.03,0.22
10920JITA110400,數位自造Digital Fabrication,"蔡奇宏TSAI, CHI-HUNG",34,3.82,0.36
10920JITA110500,數位影像創作Digital Image Creation,"陳依純CHEN, I-CHUN",35,4.21,0.17
10920JITA110600,微電子互動創作Micro Electronic Creation,"劉士達LIU, SHIH-TA",37,4.04,0.25
10920JITA211300,"互動影像程式設計Interactive Image Programming (Processing, Drawing and Animation)",歐尚克洛德HOYAMI JEAN CLAUDE,29,4.21,0.14
10920JITA220300,資訊哲學Philosophy of Information,"邱誌勇CHIU, CHIH-YUNG",23,4.23,0.12
10920JITA220400,移動通訊程式設計Mobile Application Design and Programming,"游創文YOU, CHUANG-WEN",5,4.12,0.24
10920JITA230200,生物藝術虛實研究The Fiction and Realization of BioArt,曹存慧THERESA TSUN-HUI TSAO,9,3.99,0.37
10920JITA230500,虛擬實境與Unreal實作Virtual Reality and Unreal,"謝承緯HSIEH, CHEN-WEI",21,3.43,0.64
10920JITA230700,網路媒體創作Internet-mediated Art,"潘正育PAN, CHENG-YU",8,4.3,0
10920JITA320600,虛擬實境與藝術專題Projects in Virtual Reality and Art,"羅禾淋LO, HE-LING",8,4.3,0
10920JITA320700,人工生命與藝術專題Projects in Artificial Life and  Art,"陳珠櫻CHEN, CHU-YIN",9,4.03,0.22
10920JITA320800,創新科技專題Projects in Emerging Technology,"游創文YOU, CHUANG-WEN",2,4.3,0
10920JMU 100201,音樂基礎訓練二Musicianship II,"馮麗朱FENG,LI-CHU",20,2.76,1.28
10920JMU 100202,音樂基礎訓練二Musicianship II,"馮麗朱FENG,LI-CHU",23,3.53,0.47
10920JMU 100401,基礎和聲學二Tonal Harmony II,"馮麗朱FENG,LI-CHU",28,3.02,1.19
10920JMU 100402,基礎和聲學二Tonal Harmony II,"施梅紛SHIH, MEI-FEN",19,2.68,1.32
10920JMU 100600,中國音樂史History of Chinese Music,"楊佈光YANG, BU-KUANG",10,3.83,0.46
10920JMU 100800,主修Major Music Instruction,授課教師,144,3.94,0.27
10920JMU 101000,義韻及義大利歌曲二Diction (Italian) and Italian Songs II,"王秋雯WANG, CHIU-WEN",9,3.62,0.56
10920JMU 101200,英韻與英美藝術歌曲二Diction(English) and British and American songs II,"蕭涵HSIAO, HAN",12,3.53,1.03
10920JMU 101400,跨領域表演技巧二Introduction to Musical Instruments II,張育嘉Jocelyn Yuchia Chang,21,4,0
10920JMU 101600,雙鋼琴Piano Duo,"程瓊瑩CHENG, CHIUNG-YING",9,4.2,0.14
10920JMU 102100,管絃樂合奏Orchestra,"黃東漢HUANG,TON-HAN",81,3.88,0.19
10920JMU 102300,管樂合奏Wind Ensemble,"鄭哲男CHENG, CHE-NAN",44,4.06,0.19
10920JMU 102500,絃樂合奏String Ensemble,"王般若WANG, PRA-JNA莊孟勳CHUANG, MENG-HSUN陳昱翰CHEN,YU-HAN",36,3.93,0.29
10920JMU 102701,合唱Chorus,"楊宜真YANG, I-CHEN",58,4.02,0.18
10920JMU 102702,合唱Chorus,"楊宜真YANG, I-CHEN",48,3.96,0.37
10920JMU 103000,選修樂器二Selected Instrument/Voice II,授課教師,38,3.97,0.44
10920JMU 103200,直笛合奏二Recorder Ensemble II,"楊佈光YANG, BU-KUANG",15,3.28,1.51
10920JMU 103300,擊樂室內樂Chamber Music: Percussion,"張覺文CHANG, JUIE-WEN",8,4,0
10920JMU 103500,舞蹈基礎二Dance Technique II,"李明潔LEE, MING-CHIEH",11,3.99,0.31
10920JMU 104100,文藝復興木笛樂團Renaissance Recorder Consort,"陳孟亨CHEN, MENG-HENG",9,4.3,0
10920JMU 104501,室內樂Chamber Music,"蔣茉莉CHIANG, MO-LI羅景鴻LO, CHING-HUNG",14,4.06,0.12
10920JMU 104502,室內樂Chamber Music,"鄭哲男CHENG, CHE-NAN",13,3.93,0.13
10920JMU 104503,室內樂Chamber Music,"徐子儀HSU TZU YI蔡佳融TSAI,CHIA-JUNG",19,3.96,0.18
10920JMU 104504,室內樂Chamber Music,"陳孟亨CHEN, MENG-HENG",7,4.11,0.35
10920JMU 104505,室內樂Chamber Music,"王般若WANG, PRA-JNA陳昱翰CHEN,YU-HAN",23,3.69,0.81
10920JMU 200201,音樂基礎訓練四Musicianship IV,蘇開儀KAI-I SU,10,4.15,0.2
10920JMU 200202,音樂基礎訓練四Musicianship IV,蘇開儀KAI-I SU,32,3.93,0.32
10920JMU 200400,高級和聲學二Advanced Harmony II,"張琇琇CHANG,HSIU-HSIU",35,3.22,0.95
10920JMU 200600,對位法二Counterpoint II,"周久渝CHOU, CHIU-YU",44,3.61,0.76
10920JMU 200800,西洋音樂史二History of Western Music II,"沈雕龍SHEN, DIAU-LONG",47,3.54,1.2
10920JMU 201800,弦樂作品研究String Literature,"黃東漢HUANG,TON-HAN",32,3.91,0.21
10920JMU 202400,編創劇場二Devised Theatre II,張育嘉Jocelyn Yuchia Chang,10,4,0.13
10920JMU 202600,直笛合奏四Recorder Ensemble Ⅳ,"楊佈光YANG, BU-KUANG",8,2.8,1.63
10920JMU 203000,舞台肢體訓練二Staged Performance and Choreography II,"李明潔LEE, MING-CHIEH",17,3.94,0.33
10920JMU 203800,選修樂器四Selected Instrument/Voice IV,授課教師,34,4,0.21
10920JMU 300200,對位法四Counterpoint IV,"蘇凡凌SU, FAN-LING",34,3.77,0.61
10920JMU 300600,曲式與分析二Musical Forms and Analysis II,"周久渝CHOU, CHIU-YU",47,3.63,0.67
10920JMU 300700,台灣戲曲賞析Taiwanese Drama Seminar,"楊佈光YANG, BU-KUANG",39,3.49,0.8
10920JMU 302300,選修樂器六Selected Instrument/Voice VI,授課教師,15,3.96,0.22
10920JMU 302400,西洋音樂史四History of Western Music IV,"沈雕龍SHEN, DIAU-LONG",35,3.86,0.89
10920JMU 302500,指揮法二Conducting Technique II,"黃東漢HUANG,TON-HAN",21,3.73,0.29
10920JMU 302600,鋼琴作品研究二Piano Literature II,"璩雅文CHYU , YA-WEN",12,2.42,1.47
10920JMU 302800,鋼琴伴奏與實務二Piano Accompanying and practice II,"黃佳瑩HUANG, CHIA-YING",17,3.81,1
10920JMU 303200,亞力山大技巧二Alexander Technique Ⅱ,"羅潤蘋LO, JUN-PING",21,4.21,0.16
10920JMU 401000,電腦音樂computer music,"蘇凡凌SU, FAN-LING",11,3.83,0.73
10920JMU 401800,選修樂器八Selected Instrument/Voice VIII,授課教師,9,3.9,0.2
10920JMU 402400,音樂治療二Music Therapy II,"張乃文CHANG,NAI-WEN",13,4.14,0.19
10920JMU 402500,進階鋼琴作品教學The Advanced Repertoire of Piano Peadagogy,"蔡青蓉TSAI, CHING-JUNG",9,3.27,1.36
10920JMU 500300,音樂產業創新與營運Innovation and Operation  for Music Industry,王文儀WEN-YI WANG,15,3.86,0.47
10920JMU 500500,台灣音樂發展史Developmental History of Taiwanese Music,"簡上仁CHIEN, SHANG-JEN",6,4,0.24
10920JMU 500700,鄉土音樂教學研究Local music Teaching,"明立國MING, LI-KUO",5,3.88,0.15
10920JMU 500800,客家戲曲研究Hakka Drama Seminar,"楊佈光YANG, BU-KUANG",12,2.93,1.56
10920JMU 500900,主修Major Music Instruction,授課教師,32,3.95,0.19
10920JMU 501100,西洋音樂史專題研究A History of Western Music,"沈雕龍SHEN, DIAU-LONG",26,4.22,0.13
10920JMU 501500,流行音樂應用The Application of Pop music,"蘇郁惠SU, YU-HUEI",9,4.27,0.09
10920JMU 501700,客家山歌與八音研究二Research on Hakka Mountain Songs & Hakka Ba-Yin (Eight Sounds) II,鄭榮興 ,3,2.87,2.03
10920JMU 502200,1945年後音樂解析Music since 1945,"沈雕龍SHEN, DIAU-LONG",7,3.93,0.91
10920JMU 502600,浪漫鋼琴曲目詮釋與討論Piano Repertoire of Romantic Period：Survey and Performance Practice,"莊世玉CHUANG, SHIH-YU",8,3.88,0.32
10920JMU 502800,室內樂二Chamber Music (II),"吳怡宗WU, I-TSUNG",3,4.3,0
10920JMU 503800,身體表演與劇場美學Theatre and Performance Studies,"劉淑英LIU, SHU-YING",12,4.08,0.22
10920JMU 504700,巴洛克音樂理論與詮釋二Baroque Music:Performance and Practice  Interpretation II,"陳孟亨CHEN, MENG-HENG",9,4.3,0
10920KCSN600200,特殊需求幼兒發展與保育專題研究Topics on Development and Healthcare for Young Children with Special Needs,"朱人茜CHU, REN-CHIAN",4,4,0
10920KEC 301200,研究方法Research Methods,"趙芝良CHAO, CHIH-LIANG",20,3.92,0.29
10920KEC 301700,社區企劃服務學習Community planning Service learning,"江天健CHIANG, TIEN-CHIEN",24,3.67,0.19
10920KEC 301800,畢業專題Thesis,指導教授,21,4.23,0.16
10920KEC 302700,地理資訊系統概論Introduction of Geographic Information Systems,"丁志堅DING, TSU-JEN",22,3.61,0.87
10920KEC 302800,文化與地方產業Culture and Local Industry,"徐文路HSU, WEN-LU",10,3.96,0.27
10920KEC 303000,戶外活動與解說Outdoor Activities and Interpretation,"倪進誠NI, CHIN-CHENG",14,3.95,0.43
10920KEC 303600,公共政策Public Policy,"鄭國泰CHENG, KUO-TAI",17,3.84,0.21
10920KEC 304000,景觀與環境生態學Landscape and Environmental Ecology,"曾慈慧TSENG, TZU-HUI",13,4.16,0.19
10920KEC 401100,文化資產概論與法規Introduction of the Cultural Property and Regulations,"榮芳杰RONG, FANG-JAY",7,3.43,1.03
10920KEC 402300,地圖學Cartography,"丁志堅DING, TSU-JEN",9,3.67,0.71
10920KEC 500800,"食物、環境與文化Food, Environment and Culture","張瑋琦CHANG, WEI-CHI",8,3.88,0.42
10920KEC 501400,環境規劃與都市設計Environmental Planning and Urban Design,"黃書偉HUANG, SHU-WEI",11,4.19,0.14
10920KEC 501500,空間行為與旅遊決策Spatial Behavior and Decision-making of Tours,"倪進誠NI, CHIN-CHENG",20,4.12,0.34
10920KEC 502900,環境與文化資源研究Special Topics on Environmental and Cultural Resources,"黃書偉HUANG, SHU-WEI",20,3.85,0.89
10920KEC 503000,當代景觀理論與實務Current issues of landscape architecture,"曾慈慧TSENG, TZU-HUI",5,4.3,0
10920KEC 503100,國際環境治理與環境法專題Global Environmental Governance and Environmental Law,"楊宗翰YANG, CHUNG-HAN",6,4.05,0.21
10920KEC 601100,生態旅遊和遊憩區經營管理Ecotourism and Recreational Resort Management,"趙芝良CHAO, CHIH-LIANG",8,4,0.21
10920KECN500100,社會科學研究方法Research Methods in Social Sciences,"趙芝良CHAO, CHIH-LIANG",14,3.95,0.3
10920KECN501300,應用地理資訊系統融入教學專論Special topics on Application of GIS in teaching,"丁志堅DING, TSU-JEN",4,4,0.21
10920KECN501400,環境心理／行為學研究與專案The issues and practices of Environmental Psychology/ Behavior,"曾慈慧TSENG, TZU-HUI",15,4.12,0.15
10920KECN501500,地方歷史文化研究Seminar on Local History and Culture,"江天健CHIANG, TIEN-CHIEN",7,4,0.23
10920KECN502600,社區與社會學習研究Special Topics on Community and Social Cognitive,"黃書偉HUANG, SHU-WEI",16,4.06,0.12
10920KEE 100700,環境與幼兒教育Environment and Early Childhood Education,"江麗莉CHIANG, LI-LY",53,3.81,0.44
10920KEE 100800,創造力教育Creativity Education,"詹文娟HSUEH CHAN, WEN-CHUAN",53,3.68,0.33
10920KEE 100900,幼兒藝術Arts for Young Children,"劉淑英LIU, SHU-YING",24,3.95,0.11
10920KEE 101000,幼兒遊戲Theory and Practice of Play,"趙婉娟CHAO,WAN-CHUAN",53,3.93,0.28
10920KEE 101100,幼兒觀察Observation of Young Children,"陳湘淳CHEN, HSIANG-CHUN",56,3.82,0.48
10920KEE 101300,家庭教育Family Education,"王海音WANG, HAI-IN",23,3.77,0.42
10920KEE 201000,幼兒數學與科學之探索與遊戲Science and Mathematics for Young Children,"丘嘉慧CHIU, CHIA-HUI",31,3.83,0.74
10920KEE 201400,融合教育理論與實務Inclusive Education Theories and Practice,"鐘梅菁CHUNG, MEI-CHING",14,3.92,0.31
10920KEE 201700,幼兒園課程發展Early Childhood Curriculum Development,"鍾欣穎CHUNG, SING-YIING",29,3.4,0.26
10920KEE 202000,教育統計Educational Statistics,"孫良誠SUN, LIANG-CHEN",15,3.43,0.65
10920KEE 202200,教育哲學Philosophy of Education,"彭煥勝PENG, HUAN-SHENG李孟翰LI, MENG-HAN",42,3.85,0.22
10920KEE 202500,專題研究二Undergraduate Research (II),指導教授,12,4.15,0.15
10920KEE 300200,幼兒學習評量Assessment of Young Children,"詹文娟HSUEH CHAN, WEN-CHUAN",47,3.59,0.61
10920KEE 300300,幼兒健康與安全Health and Safety for Young Children,"鐘梅菁CHUNG, MEI-CHING",34,3.63,0.24
10920KEE 300400,幼兒園教材教法ITeaching Materials and Methods in Preschool and Kindergarten I,"謝明芳HSIEH, MING-FANG",40,3.99,0.21
10920KEE 300500,幼兒園教材教法IITeaching Materials and Methods in Preschool and Kindergarten II,"謝明芳HSIEH, MING-FANG",40,3.94,0.2
10920KEE 300700,幼兒學習環境設計Designing Learning Environment for Children,"江麗莉CHIANG, LI-LY",29,3.86,0.19
10920KEE 300800,幼兒園行政Administration of Early Childhood Programs,"孫良誠SUN, LIANG-CHEN",24,3.71,0.5
10920KEE 301600,幼兒戲劇Drama for Young Children,"劉淑英LIU, SHU-YING",35,3.85,0.22
10920KEE 302600,專題研究四Undergraduate Research (IV),指導教授,10,4.06,0.22
10920KEE 400401,"幼兒園、家庭與社區Preschool, Family and Community","曹亞倫TSAO, YA-LUN",38,3.9,0.14
10920KEE 400402,"幼兒園、家庭與社區Preschool, Family and Community","曹亞倫TSAO, YA-LUN",43,3.89,0.19
10920KEE 400500,幼兒輔導Behavioral Guidance for Young Children,"周育如CHOU, YU-JU",48,3.87,0.27
10920KEE 400601,幼兒園教學實習Practicum for Teaching Young Children,"陳文玲CHEN, WEN-LING",15,3.61,0.26
10920KEE 400602,幼兒園教學實習Practicum for Teaching Young Children,"陳如慧CHEN,JU-HUI",15,3.71,0.34
10920KEE 400603,幼兒園教學實習Practicum for Teaching Young Children,"丁雪茵TING, HSUEH-YIN",17,3.87,0.2
10920KEE 400604,幼兒園教學實習Practicum for Teaching Young Children,"丘嘉慧CHIU, CHIA-HUI",13,3.88,0.19
10920KEE 401200,專題研究(六)Undergraduate Research Ⅵ,指導教授,8,4.19,0.15
10920KEE 501000,幼兒學習策略專題研究Learning Strategies of Young Children,"陳湘淳CHEN, HSIANG-CHUN",21,3.89,0.29
10920KEE 501300,幼兒情緒發展與情緒教育專題研究Emotional development and emotion education,"周育如CHOU, YU-JU",19,4.08,0.19
10920KEE 501800,幼兒發展與學習評量專題研究Advanced Studies in Assessing Young Children,"詹文娟HSUEH CHAN, WEN-CHUAN",6,3.73,0.24
10920KEE 600100,論文研討Seminar on Thesis,"丁雪茵TING, HSUEH-YIN",20,3.91,0.37
10920KEEN500400,研究方法-量化研究Quantitative Research Methods,"孫良誠SUN, LIANG-CHEN",14,3.75,0.37
10920KEEN500500,研究方法-質性研究Qualitative Research Methods,"許孟勤HSU, MENG-CHIN",14,4.02,0.14
10920KEEN501500,學前特教專題研究Early Childhood Special Education,"鐘梅菁CHUNG, MEI-CHING",10,3.97,0.21
10920KEEN600100,論文研討Seminar on Thesis,"江麗莉CHIANG, LI-LY",13,3.93,0.21
10920KEEN600400,幼兒學習環境專題研究Learning Environment for Young Children,"江麗莉CHIANG, LI-LY",14,3.98,0.18
10920KEL 111000,古蹟導覽與手繪地圖Historic Relics Guide And Hand-Drawn Maps,"邱台山CHIU, TAI-SHAN",24,3.83,1.27
10920KEL 120000,教育心理學Educational Psychology,"李元萱LEE, YUAN-HSUAN",48,3.95,0.48
10920KEL 143000,戶外探索教學Instruction of Outdoor Adventure,"成虹飛CHERNG, HORN-FAY",7,3.9,0.24
10920KEL 151100,教學媒體與運用Instructional Media and Application,"邱富源CHIU, FU-YUAN",82,3.88,0.24
10920KEL 163000,親職教育Parent Education,"宋美瑤SONG, MEI-YAO",35,4.09,0.14
10920KEL 187000,口語表達(包含國音及說話)Phonetics and Speech,"黃美鴻HUANG, MEI-HUNG",47,3.86,0.83
10920KEL 210000,教育社會學Sociology of Education,"彭煥勝PENG, HUAN-SHENG楊雅妃YANG, YA-FEI郭柏秀KUO, PO-HSIU",48,4.08,0.64
10920KEL 211000,學習理論Learning Theory,"彭志業PENG, CHIH-YEH",18,4.28,0.07
10920KEL 231100,教育法規Education Law,"顏國樑YEN, KUO-LIANG宋峻杰SUNG, CHUN-CHIEH",27,4.19,0.17
10920KEL 242100,學習評量Assessment for Learning,"詹惠雪CHAN, HUI-HSUEH張美玉CHANG, MEI-YU",37,3.55,0.88
10920KEL 270001,教育研究法Introduction to Educational Research Methodology,"陳美如CHEN, MEI-JU翁暄睿WENG, HSUAN-JUI",42,3.82,0.53
10920KEL 270002,教育研究法Introduction to Educational Research Methodology,"李安明LI, AN-MIN呂晶晶LU, CHING-CHING",37,3.93,0.25
10920KEL 280000,特殊教育導論Introduction to Special Education,"李翠玲LEE, TSUEY-LING",37,3.41,0.86
10920KEL 280100,表演藝術Performing Arts,"劉淑英LIU, SHU-YING",12,3.7,0.84
10920KEL 281000,自然科學概論Introduction to Natural Science,"杜明進TU, MING-CHIN",46,3.72,0.73
10920KEL 281100,寫字及書法Hand Writing and Calligraphy,"朱秀珍CHU, HSIU-CHEN",35,4.05,0.36
10920KEL 288100,閱讀教育Reading Education,"白雲霞PAI, YUN-HSIA江欣怡CHIANG, HSIN-YI",18,4.28,0.07
10920KEL 332100,職業教育與訓練Vocational education and training,"陳春色CHEN, CHUN-SE",5,4.12,0.15
10920KEL 340000,課程發展與設計Theory and Practice of Curriculum Development & Design,"詹惠雪CHAN, HUI-HSUEH",35,3.6,0.57
10920KEL 348000,創意教育Creative Education,"翁志航WENG, CHIH-HANG",36,4.28,0.07
10920KEL 352100,數位落差與數位機會Digital Divide and Digital Opportunity,"王淳民WANG, CHUN-MIN",5,4.06,0.22
10920KEL 413000,比較教育Comparative Education,"沈姍姍SHEN, SAN-SAN李孟翰LI, MENG-HAN",32,3.93,0.45
10920KEL 440000,教育議題專題Special Issues on Education,"蘇永明SHU, YUNG-MING王映文WANG, ING-WEN",12,4.2,0.14
10920KEL 453100,跨領域科普傳播專題Special Study on Interdisciplinary Science Promotion and Communication,"吳佳芳WU, CHIA-FANG",11,4.03,0.2
10920KEL 463701,教學實習二Teaching Internship (II),"白雲霞PAI, YUN-HSIA江欣怡CHIANG, HSIN-YI",24,4.04,0.54
10920KEL 463702,教學實習二Teaching Internship (II),"王為國WANG, WEI-KUO馮汝琪FENG,JU-CHI",26,4.01,0.18
10920KEL 500300,教育統計學Educational Statistics,"蔡明學TSAI, MING-HSUEH",33,4.05,0.14
10920KEL 500400,教育學方法論Methodology of Educational Research,"蘇永明SHU, YUNG-MING",21,3.93,0.18
10920KEL 500700,教學技巧與策略研究Study in Teaching Skills and Strategies,"白雲霞PAI, YUN-HSIA",16,4.26,0.1
10920KEL 501600,教育與學校領導研究Study in Education and School Leadership,"李安明LI, AN-MIN",16,4.08,0.2
10920KEL 502400,組織與管理心理學研究Study in Organizational and Managerial Psychology,"謝傳崇HSIEH, CHUAN-CHUNG簡瑋成CHIEN, WEI-CHENG",12,4.2,0.19
10920KEL 600600,課程決定研究Study in Curriculum Decision-Making,"王為國WANG, WEI-KUO",7,4.13,0.22
10920KEL 601000,課程與教學革新專題研究Special Issues in Curriculum and Instructional Innovation,"鄭淵全CHENG, YUAN-CHUAN",14,4.15,0.19
10920KEL 700200,教育專題研討Seminar on Pedagogy,指導教授,11,3.92,0.22
10920KEL 700900,台灣教育史專題研究Special issues in history of Taiwan education,"彭煥勝PENG, HUAN-SHENG",9,4.27,0.09
10920KEL 703000,課程理論研究Study in Curriculum Theories,"詹惠雪CHAN, HUI-HSUEH",20,4.03,0.13
10920KEL 703700,教育領導學趨勢研究Trends in the Study of Educational Leadership,"李安明LI, AN-MIN",4,4.23,0.13
10920KEL 703800,教育評鑑研究Studies in Educational Evaluation,"謝卓君HSIEH, CHUO-CHUN",16,4.06,0.16
10920KEL 704500,教育行政新興議題研究Study in the New Issues of Educational Administration,"謝傳崇HSIEH, CHUAN-CHUNG",8,4.3,0
10920KEL 706500,跨領域STEAM教育專題研究Study in Interdisciplinary STEAM Education,"王子華WANG, TZU-HUA邱富源CHIU, FU-YUAN",13,4.05,0.2
10920KEL 706700,教育社會學新興議題研究Study in Emerging Issues in Sociology of Education,"沈姍姍SHEN, SAN-SAN",8,4.3,0
10920KEL 800300,高等統計Advanced Statistics,"莊鈞翔CHUANG, CHUN-HSIANG",10,4.3,0
10920KEL 800400,質性研究Qualitative Inquiry,"李安明LI, AN-MIN彭煥勝PENG, HUAN-SHENG王為國WANG, WEI-KUO",4,3.93,0.13
10920KEL 804100,教育政治學研究Study in Politics of Education,"顏國樑YEN, KUO-LIANG",9,4.3,0
10920KEL 806100,學習社群與學習領導專題研究Special Issues in Professional Learning Community and Learning Leadership,"李俊湖LI, JUN-HU",6,4.15,0.15
10920KELN500100,教學理論研究Study in Teaching Theories,"陳美如CHEN, MEI-JU",32,4.19,0.15
10920KELN500300,研究方法-質性研究Qualitative Research Methods,"李安明LI, AN-MIN",26,4.14,0.15
10920KELN500600,課程與教學設計研究Study in Curriculum  and Instructional Design,"詹惠雪CHAN, HUI-HSUEH",6,3.9,0.14
10920KELN500700,教育行動研究Educational Action Research,"林志成LIN, CHIH-CHENG",12,4.3,0
10920KELN501900,華德福教育研究Seminar on Waldorf Education,"張維國CHANG, WEI-KUO",19,3.93,0.2
10920KELN502300,補救教學專題研究Study in Special Issues in Remedial Teaching,"白雲霞PAI, YUN-HSIA",10,4.3,0
10920KELN502500,跨領域STEAM教育專題研究Study in Interdisciplinary STEAM Education,"邱富源CHIU, FU-YUAN王子華WANG, TZU-HUA郭哲宇KUO, CHE-YU",31,4.2,0.21
10920KELN503800,教育評鑑研究Studies in Educational Evaluation,"謝卓君HSIEH, CHUO-CHUN",5,3.94,0.12
10920KELN505101,研究方法--量化研究Research Method: Quantitative Research,"王子華WANG, TZU-HUA邱富源CHIU, FU-YUAN",30,4.25,0.11
10920KELN505102,研究方法--量化研究Research Method: Quantitative Research,"賴文堅LAI, WEN-CHIEN",23,4.07,0.12
10920KELN505300,教育統計學Educational Statistics,"王子華WANG, TZU-HUA邱富源CHIU, FU-YUAN",11,4.22,0.13
10920KELN505400,課程理論與設計Curriculum Theories and Design,"詹惠雪CHAN, HUI-HSUEH",11,3.97,0.15
10920KELN506200,班級文化與經營Study in Classroom Management,"王為國WANG, WEI-KUO",20,4.06,0.2
10920KELN512200,人力資源管理研究Human Resource Management Research,"謝傳崇HSIEH, CHUAN-CHUNG",13,4.3,0
10920KELN512300,教育計畫與決定研究Educational Planning and Decision Making,"葉于正YEH, YU-CHENG蔡孟翰TSAI, MENG-HAN",16,4.19,0.15
10920KELN600200,台灣教育史專題研究Special issues in history of Taiwan education,"彭煥勝PENG, HUAN-SHENG",17,4.28,0.07
10920KELN602000,教育法學研究Study in Law of Education,"顏國樑YEN, KUO-LIANG",16,4.21,0.14
10920KENI100200,英文二English II,"王國樹WANG, KUO-SHU",39,3.98,0.73
10920KENI110400,英語語言學概論Introduction to English Linguistics,"吳睿純WU, JUI-CHUN",48,3.16,0.8
10920KENI110501,英文寫作English Writing,"詹智婷CHAN, CHIH-TING",22,3.64,0.9
10920KENI110502,英文寫作English Writing,"洪雅慧HUNG, YA-HUI",25,3.43,1.31
10920KENI130700,文學作品導讀Approaches to Literature,"孫德宜SUN, TEH-YI",28,3.67,0.5
10920KENI130800,初階法語Beginning French,"鄧宜菁TENG, YI-CHING",21,3.97,0.29
10920KENI131000,聖經故事與暢銷電影Biblical Stories in 21st Best-selling Movies,"詹智婷CHAN, CHIH-TING",42,3.91,1.04
10920KENI200400,英文四English IV,"金祖詠KING, TZUU-YEONG",25,4.3,0
10920KENI210801,英語會話English Conversation,"殷維貞YIN, WEI-CHEN",21,3.81,0.6
10920KENI210802,英語會話English Conversation,"殷維貞YIN, WEI-CHEN",22,3.98,0.42
10920KENI220200,外語習得Foreign Language Acquisition,"楊榮蘭YANG, RONG-LAN",43,2.95,0.94
10920KENI231300,英語句法學English Syntax,"黃漢君HUANG, HAN-CHUN",43,3.3,1.19
10920KENI231500,英文青少年小說English Young-adult Fiction,"孫德宜SUN, TEH-YI",27,3.51,0.83
10920KENI231600,現代文學Modern Literature,"鄧宜菁TENG, YI-CHING",15,3.87,0.23
10920KENI240300,英文繪本製作Making English Picture Books,"楊榮蘭YANG, RONG-LAN",17,3.22,0.84
10920KENI240400,英語故事教學English Storytelling Instruction,"楊榮蘭YANG, RONG-LAN",37,3.55,0.87
10920KENI310900,中英翻譯English-Chinese Translation,"詹智婷CHAN, CHIH-TING",43,3.64,0.87
10920KENI320400,語言課程設計Language Curriculum Design,"羅文杏LUO, WEN-HSING",34,3.52,0.53
10920KENI320500,英語發音教學Teaching English Pronunciation,"王國樹WANG, KUO-SHU",41,4,0.31
10920KENI332200,語用學Pragmatics,"吳睿純WU, JUI-CHUN",35,3.73,0.31
10920KENI332300,英美小說選讀Selected Readings on English Fiction,"詹智婷CHAN, CHIH-TING",12,3.88,0.38
10920KENI420800,英語專題製作Senior Project,指導教授,22,4.14,0.2
