"學期
Semester","課號
CourseID","課名
Course Title","教師
Instructor","選課人數
Enrollment Count","平均GPA
Average GPA","標準差
Standard Deviation",course,instructor_ref
110下,JAD 336600,"塑料藝術與設計四
Plastic Art and Design Ⅳ","許文龍HSU, WEN-LUNG",12,4.18,0.15,JAD3366,35377259914084572838587697876857871
110下,JAD 336700,"陶瓷藝術與設計四
Ceramic Art and Design Ⅳ","施富錡SHIH, FU-CHI",12,4.23,0.13,JAD3367,260452350037665837273727085677273
110下,JAD 336800,"木屬藝術與設計四
Wood Art and Design Ⅳ","李允文LEE, YUN-WEN",12,4.15,0.19,JAD3368,264462080125991766969898578876978
110下,JAD 336900,"金屬藝術與設計四
Metal Art and Design Ⅳ","江怡瑩CHIANG, I-YING",8,4.08,0.13,JAD3369,2774324609298016772736578717389737871
110下,JAD 337000,"玻璃藝術與設計四
Designing Application of Glass Art Ⅳ","蕭銘芚SHIAU, MING-TWEN",7,4.17,0.15,JAD3370,34157375283343483727365857773787184876978
110下,JAD 337600,"塑膠裝飾技術
Technology of Plastic Decoration","許文龍HSU, WEN-LUNG",11,4.03,0.27,JAD3376,35377259914084572838587697876857871
110下,JAD 337700,"陶瓷窯爐與燒成
Kilns and Firing","林瑞龍LIN,JUI-LUNG",15,4.16,0.19,JAD3377,26519297904084576737874857376857871
110下,JAD 337800,"木屬動態裝置設計
Design of Wood Dynamic","潘力瑋PAN, LI-WEI",13,3.95,0.23,JAD3378,2850421147297718065787673876973
110下,JAD 337900,"鑄造與鍛造
Casting and Forging","呂浴珊LU,YU-SHAN",13,4.04,0.25,JAD3379,2157028020296427685898583726578
110下,JAD 338000,"玻璃與複合媒材
Glass and Mixed Media","蕭銘芚SHIAU, MING-TWEN",13,4.13,0.3,JAD3380,34157375283343483727365857773787184876978
110下,JAD 339300,"纖維藝術
Fiber Art","陳芯瑤CHEN, HSIN-YAO",37,3.92,0.78,JAD3393,3851533455297966772697872837378896579
110下,JAD 411000,"畢業專題二
Graduate Project II",指導教授,71,4.15,0.43,JAD4110,25351235662594525480
110下,JAD 443100,"當代藝術
Contemporary Art","張晴文CHANG, CHING-WEN",22,3.34,0.6,JAD4431,24373262282599167726578716772737871876978
110下,JAD 461600,"繪畫結構與表現二
Composition and Presentation of PaintingⅡ","謝鴻均SHIEH, HONG-JUIN",16,4.01,0.42,JAD4616,35613402512234383727369727279787174857378
110下,JAD 461800,"現代水墨創作二
Modern Ink Painting II","胡以誠HU, YI-CHENG",21,3.08,0.76,JAD4618,329932019735488728589736772697871
110下,JAD 491300,"文化創意產業與設計二
Cultural Creative Industry and Design II","林駿嵐LIN,CHUN-LAN",18,3.6,0.49,JAD4913,26519394232388876737867728578766578
110下,JAD 491500,"設計實務專題二
Special Topics in Design Practice II","蘇筱婷SU, HSIAO-TING",12,3.97,0.3,JAD4915,3431131601231598385728373657984737871
110下,JAD 510300,"論文研討一
Seminar on Thesis I","高榮禧KAO, JUNG-HSI",11,4.11,0.14,JAD5103,39640270543114375657974857871728373
110下,JAD 515400,"影像傳達藝術研究
Study of Image Communication","余季音Yu, Chi-Ying",9,4.03,0.17,JAD5154,203132339538899891176710410589105110103
110下,JAD 515600,"視覺文化研究法
Research Methodology on Visual Culture","余季音Yu, Chi-Ying",11,4.0,0.13,JAD5156,203132339538899891176710410589105110103
110下,JAD 520200,"創作研究方法與學術寫作二
Methodology of Art Research and Writing II","梁莉苓LIANG, LI-LING",6,4.05,0.11,JAD5202,2675333673334917673657871767376737871
110下,JAD 525700,"創作專題：藝術語言與圖式
Research Topics of Visual Art: Visual Language and Pictorial Schemata","吳宇棠WU, YU-TANG",4,4.23,0.13,JAD5257,2155523431268488785898584657871
110下,JAD 530300,"論文選讀與設計論述研討
Seminar on Selected Theses of Design","蕭銘芚SHIAU, MING-TWEN",8,4.26,0.1,JAD5303,34157375283343483727365857773787184876978
110下,JAD 530400,"英文學術寫作二
Academic Writing by English II","蔡慧瑾TSAI, HUI-CHIN",8,4.15,0.15,JAD5304,3408124935298228483657372857367727378
110下,JAD 535800,"木屬藝術與設計研究二
Study of Wood Arts & Design II","李允文LEE, YUN-WEN",5,4.18,0.15,JAD5358,264462080125991766969898578876978
110下,JAD 535900,"金屬藝術與設計研究二
Study of Metal Arts & Design II","黃照津HUANG,JAW-JIN",5,4.0,0.0,JAD5359,4064329031279417285657871746587747378
110下,JAD 536100,"媒材與造形設計研究
Study of Design Material and Form","江怡瑩CHIANG, I-YING",5,4.18,0.24,JAD5361,2774324609298016772736578717389737871
110下,JAD 536300,"當代設計思潮研究
Study of Contemporary Design Movements","余季音Yu, Chi-Ying",9,3.67,0.95,JAD5363,203132339538899891176710410589105110103
110下,JAD 536400,"品牌企劃與行銷研究
Study of Brand Planning and Marketing","謝翠如HSIEH, TSUEI-JU",10,3.97,0.21,JAD5364,356133273622914728373697284838569737485
110下,JAD 537001,"專題研究工作坊
Workshop of Special Study","蕭銘芚SHIAU, MING-TWEN",9,4.3,0.0,JAD5370,34157375283343483727365857773787184876978
110下,JAD 616200,"城鄉景觀與生活美學研究
Studies on Landscape, Lifestyle, and Aesthetics: The Country and the City","張琳CHANG, LIN",6,4.0,0.0,JAD6162,24373297476772657871767378
110下,JAD 616300,"視覺與藝術社會學專題研究
Study of Sociology of Visual Art","高榮禧KAO, JUNG-HSI",17,3.96,0.17,JAD6163,39640270543114375657974857871728373
110下,JAD 626500,"女性藝術專題研究
Study of Women's Art","謝鴻均SHIEH, HONG-JUIN",13,3.97,0.29,JAD6265,35613402512234383727369727279787174857378
110下,JAD 626600,"藝術與人文專題研究
Study of Arts and Humanity","彭佳慧PENG,JIA-HUEI",12,4.0,0.0,JAD6266,2442920339249358069787174736572856973
110下,JAD 626900,"複合媒材創作研究
Study of Mixed Media","黃銘祝HUANG, MING-CHU",5,4.24,0.12,JAD6269,406433752831069728565787177737871677285
110下,JAD 627000,"當代文化講座
Lecture of Contemporary","吳天章WU, TIEN-CHANG",11,3.68,0.44,JAD6270,2155522825314568785847369786772657871
110下,JAD 636700,"產業連結與國際參與研究(競賽/展演/研討會
)Study of Industry Connections and International Participations","謝翠如HSIEH, TSUEI-JU",8,3.93,0.2,JAD6367,356133273622914728373697284838569737485
110下,JITA 110400,"數位自造
Digital Fabrication","蔡奇宏TSAI, CHI-HUNG",34,3.85,0.25,JITA1104,3408122855234398483657367727372857871
110下,JITA 110500,"數位影像創作
Digital Image Creation","陳依純CHEN, I-CHUN",43,4.11,0.2,JITA1105,385152038132020677269787367728578
110下,JITA 110600,"微電子互動創作
Micro Electronic Creation","劉士達LIU, SHIH-TA",26,4.05,0.4,JITA1106,211292276336948767385837273728465
110下,JITA 130100,"基礎造形
Basic Principle of Formation","黃贊倫HUANG,TSAN LUN",29,3.7,0.47,JITA1301,406433610620523728565787184836578768578
110下,JITA 211000,"音像藝術創作
Audio Visual Art","葉廷皓YEH,TING-HAO",30,3.81,0.75,JITA2110,33865243113035589697284737871726579
110下,JITA 211300,"互動影像程式設計
Interactive Image Programming (Processing, Drawing and Animation)",歐尚克洛德HOYAMI JEAN CLAUDE,34,4.0,0.16,JITA2113,274722357820811279312450372798965777374696578677665856869
110下,JITA 220300,"資訊哲學
Philosophy of Information","邱誌勇CHIU, CHIH-YUNG",24,3.96,0.85,JITA2203,370413546821191677273856772737289857871
110下,JITA 220400,"移動通訊程式設計
Mobile Application Design and Programming","游創文YOU, CHUANG-WEN",17,3.76,1.02,JITA2204,282162110925991897985677285657871876978
110下,JITA 230500,"虛擬實境與
Unreal實作Virtual Reality and Unreal","周小淨CHOU, HSIAO-CHING",29,4.04,0.44,JITA2305,2160823567281366772798572837365796772737871
110下,JITA 310100,"科技藝術實習
Internship of arts in technology","陳珠櫻CHEN, CHU-YIN",5,4.06,0.12,JITA3101,38515296642738767726978677285897378
110下,JITA 320600,"虛擬實境與藝術專題
Projects in Virtual Reality and Art","潘正育PAN, CHENG-YU",12,4.28,0.08,JITA3206,28504274913294680657867726978718985
110下,JITA 320700,"人工生命與藝術專題
Projects in Artificial Life and  Art","陳珠櫻CHEN, CHU-YIN",5,4.06,0.22,JITA3207,38515296642738767726978677285897378
110下,JITA 320800,"創新科技專題
Projects in Emerging Technology","游創文YOU, CHUANG-WEN",8,4.3,0.0,JITA3208,282162110925991897985677285657871876978
110下,JITA 330100,"科技與藝術實驗
Technology and Art Experiment","潘正育PAN, CHENG-YU",10,4.15,0.15,JITA3301,28504274913294680657867726978718985
110下,JITA 410200,"畢業製作二
Graduation Project II",指導教授,18,3.75,0.48,JITA4102,25351235662594525480
110下,JMU 100201,"音樂基礎訓練二
Musicianship II","馮麗朱FENG,LI-CHU",19,2.76,1.33,JMU1002,393424059926417706978717673677285
110下,JMU 100202,"音樂基礎訓練二
Musicianship II","馮麗朱FENG,LI-CHU",25,3.33,0.61,JMU1002,393424059926417706978717673677285
110下,JMU 100401,"基礎和聲學二
Tonal Harmony II","馮麗朱FENG,LI-CHU",26,3.27,0.88,JMU1004,393424059926417706978717673677285
110下,JMU 100402,"基礎和聲學二
Tonal Harmony II","施梅紛SHIH, MEI-FEN",24,3.3,1.07,JMU1004,26045267573202783727372776973706978
110下,JMU 100600,"中國音樂史
History of Chinese Music","楊佈光YANG, BU-KUANG",15,3.32,1.37,JMU1006,2695420296208098965787166857585657871
110下,JMU 100800,"主修
Major Music Instruction",授課教師,152,3.84,0.44,JMU1008,25480355062594524107
110下,JMU 100801,"主修
Major Music Instruction",授課教師,1,4.0,0.0,JMU1008,25480355062594524107
110下,JMU 101400,"跨領域表演技巧二
Introduction to Musical Instruments II",張育嘉Jocelyn Yuchia Chang,11,3.82,0.43,JMU1014,24373329462202574111991011081211108911799104105976710497110103
110下,JMU 102100,"管絃樂合奏
Orchestra","黃東漢HUANG,TON-HAN",87,3.91,0.19,JMU1021,4064326481284507285657871847978726578
110下,JMU 102300,"管樂合奏
Wind Ensemble","鄭哲男CHENG, CHE-NAN",44,3.92,0.5,JMU1023,3716521746300076772697871677269786578
110下,JMU 102500,"絃樂合奏
String Ensemble","許詠傑HSU,YUNG-CHIEH",34,4.0,0.0,JMU1025,353773542420625728385898578716772736972
110下,JMU 102701,"合唱
Chorus","楊宜真YANG, I-CHEN",63,3.87,0.25,JMU1027,269542345230495896578717367726978
110下,JMU 102702,"合唱
Chorus","楊宜真YANG, I-CHEN",36,3.84,0.35,JMU1027,269542345230495896578717367726978
110下,JMU 103000,"選修樂器二
Selected Instrument/Voice II",授課教師,37,3.88,0.15,JMU1030,25480355062594524107
110下,JMU 103200,"直笛合奏二
Recorder Ensemble II","楊佈光YANG, BU-KUANG",12,3.72,0.36,JMU1032,2695420296208098965787166857585657871
110下,JMU 103300,"擊樂室內樂
Chamber Music: Percussion","張覺文CHANG, JUIE-WEN",7,4.04,0.11,JMU1033,243733525825991677265787174857369876978
110下,JMU 104100,"文藝復興木笛樂團
Renaissance Recorder Consort","陳孟亨CHEN, MENG-HENG",10,4.3,0.0,JMU1041,385152339120136677269787769787172697871
110下,JMU 104501,"室內樂
Chamber Music","許詠傑HSU,YUNG-CHIEH
婭力木 ",19,4.0,0.0,JMU1045,353773542420625728385898578716772736972231492114726408
110下,JMU 104502,"室內樂
Chamber Music","鄭哲男CHENG, CHE-NAN",9,3.77,0.12,JMU1045,3716521746300076772697871677269786578
110下,JMU 104503,"室內樂
Chamber Music","徐子儀HSU TZU YI
蔡佳融TSAI,CHIA-JUNG",21,3.85,0.88,JMU1045,2446423376207367283858490858973340812033934701848365736772736574857871
110下,JMU 104504,"室內樂
Chamber Music","王般若WANG, PRA-JNA",16,3.93,0.13,JMU1045,29579333243350987657871808265747865
110下,JMU 104505,"室內樂
Chamber Music","許詠傑HSU,YUNG-CHIEH
李威龍WEI-LUNG LI",12,4.0,0.0,JMU1045,353773542420625728385898578716772736972264462304140845876973768578717673
110下,JMU 200201,"音樂基礎訓練四
Musicianship IV",蘇開儀KAI-I SU,18,3.63,0.49,JMU2002,343113828320736756573738385
110下,JMU 200202,"音樂基礎訓練四
Musicianship IV",蘇開儀KAI-I SU,18,4.11,0.38,JMU2002,343113828320736756573738385
110下,JMU 200400,"高級和聲學二
Advanced Harmony II","張琇琇CHANG,HSIU-HSIU",37,2.68,1.14,JMU2004,24373297032970367726578717283738572837385
110下,JMU 200600,"對位法二
Counterpoint II","蘇凡凌SU, FAN-LING",42,3.17,0.94,JMU2006,343112096120940838570657876737871
110下,JMU 200800,"西洋音樂史二
History of Western Music II","沈雕龍SHEN, DIAU-LONG",51,4.1,0.24,JMU2008,277843861340845837269786873658576797871
110下,JMU 201600,"德韻及德國藝術歌曲二
German Diction and German Lieder II","朱彥穎CHU, YEN-YIN",13,3.8,0.57,JMU2016,264172442131310677285896978897378
110下,JMU 202100,"鈴木教學法
Suzuki Method","吳怡宗WU, I-TSUNG",29,3.85,0.78,JMU2021,2155524609234478785738483857871
110下,JMU 202400,"編創劇場二
Devised Theatre II",張育嘉Jocelyn Yuchia Chang,17,3.46,0.74,JMU2024,24373329462202574111991011081211108911799104105976710497110103
110下,JMU 202600,"直笛合奏四
Recorder Ensemble Ⅳ","楊佈光YANG, BU-KUANG",9,3.44,1.25,JMU2026,2695420296208098965787166857585657871
110下,JMU 203000,"舞台肢體訓練二
Staged Performance and Choreography II",董怡芬 ,12,3.65,0.46,JMU2030,338912460933452
110下,JMU 203800,"選修樂器四
Selected Instrument/Voice IV",授課教師,16,3.85,0.15,JMU2038,25480355062594524107
110下,JMU 300200,"對位法四
Counterpoint IV","周久渝CHOU, CHIU-YU",42,3.66,0.5,JMU3002,21608200372818967727985677273858985
110下,JMU 300600,"曲式與分析二
Musical Forms and Analysis II","周久渝CHOU, CHIU-YU",45,3.56,0.42,JMU3006,21608200372818967727985677273858985
110下,JMU 300700,"台灣戲曲賞析
Taiwanese Drama Seminar","楊佈光YANG, BU-KUANG",9,3.49,1.26,JMU3007,2695420296208098965787166857585657871
110下,JMU 302100,"法韻及法國藝術歌曲二
Diction(French) and French Songs II",林佳田林,9,3.7,0.37,JMU3021,26519203393000026519
110下,JMU 302300,"選修樂器六
Selected Instrument/Voice VI",授課教師,12,3.78,0.13,JMU3023,25480355062594524107
110下,JMU 302400,"西洋音樂史四
History of Western Music IV","沈雕龍SHEN, DIAU-LONG",46,3.81,0.45,JMU3024,277843861340845837269786873658576797871
110下,JMU 302500,"指揮法二
Conducting Technique II","黃東漢HUANG,TON-HAN",16,3.83,0.37,JMU3025,4064326481284507285657871847978726578
110下,JMU 302800,"鋼琴伴奏與實務二
Piano Accompanying and practice II","黃佳瑩HUANG, CHIA-YING",10,4.15,0.15,JMU3028,40643203392980172856578716772736589737871
110下,JMU 303100,"鋼琴教學法二
Piano Literature II","王雨茵WANG, YU-YIN",31,3.68,0.7,JMU3031,295793863233589876578718985897378
110下,JMU 303200,"亞力山大技巧二
Alexander Technique Ⅱ","羅潤蘋LO, JUN-PING",22,3.87,0.92,JMU3032,326452851634315767974857880737871
110下,JMU 303700,"鋼琴調音與基本維修二
Piano Tuning and Repair Ⅱ",許簡雙益HSU CHIEN SHUANG I,17,4.09,0.56,JMU3037,35377317773861730410728385677273697883728565787173
110下,JMU 400800,"曲式與分析四
Musical Forms and Analysis IV","張琇琇CHANG,HSIU-HSIU",15,3.23,0.55,JMU4008,24373297032970367726578717283738572837385
110下,JMU 401800,"選修樂器八
Selected Instrument/Voice VIII",授課教師,12,3.93,0.13,JMU4018,25480355062594524107
110下,JMU 402000,"電影配樂概論
Introduction to Film Music","蘇凡凌SU, FAN-LING",15,3.87,1.05,JMU4020,343112096120940838570657876737871
110下,JMU 402100,"流行音樂概論
Introduction to Pop Music","蘇郁惠SU, YU-HUEI",15,3.92,0.59,JMU4021,3431137057248008385898572856973
110下,JMU 500800,"客家戲曲研究
Hakka Drama Seminar","楊佈光YANG, BU-KUANG",14,3.61,1.05,JMU5008,2695420296208098965787166857585657871
110下,JMU 500900,"主修
Major Music Instruction",授課教師,40,3.93,0.16,JMU5009,25480355062594524107
110下,JMU 501100,"西洋音樂史專題研究
A History of Western Music","沈雕龍SHEN, DIAU-LONG",15,4.3,0.0,JMU5011,277843861340845837269786873658576797871
110下,JMU 503400,"宣克分析法
Introduction to Schenkerian Analysis","周久渝CHOU, CHIU-YU",4,4.0,0.21,JMU5034,21608200372818967727985677273858985
110下,JMU 503800,"身體表演與劇場美學
Theatre and Performance Studies","劉淑英LIU, SHU-YING",14,4.04,0.22,JMU5038,21129281133352176738583728589737871
110下,JMU 504400,"Dalcroze教學法
Dalcroze Method","謝鴻鳴SHIEH, HONG-MING",18,4.02,0.21,JMU5044,35613402514018083727369727279787177737871
110下,JMU 504700,"巴洛克音樂理論與詮釋二
Baroque Music:Performance and Practice  Interpretation II","陳孟亨CHEN, MENG-HENG",13,4.16,0.19,JMU5047,385152339120136677269787769787172697871
110下,JMU 505000,"音樂治療理論與實務二
Theories of Music Therapy II","張乃文CHANG,NAI-WEN",11,3.56,1.23,JMU5050,2437320035259916772657871786573876978
110下,JMU 505400,"藝術素養與創意思考二
Art Literacy and Creative Thinking II",王文儀WEN-YI WANG,16,3.68,0.69,JMU5054,295792599120736876978897387657871
110下,JMU 505500,"藝術策展與創意行銷
Creative Curating, Producing and Marketing",王文儀WEN-YI WANG,30,3.95,0.42,JMU5055,295792599120736876978897387657871
110下,KEC 401800,"畢業專題
Thesis",指導教授,3,3.2,1.56,KEC4018,25351235662594525480
110下,KEC 406800,"台灣地理
Taiwan Geography","曹建宇TSAO, CHIEN-YU",22,4.05,0.17,KEC4068,2636124314234318483657967727369788985
110下,KEC 501700,"制度分析
Institutional Analysis","鄭國泰CHENG, KUO-TAI",3,4.2,0.14,KEC5017,3716522283278886772697871758579846573
110下,KEC 502000,"族群文化研究專論
Ethnicculture of Taiwan Issues","徐文路HSU, WEN-LU",15,3.92,0.23,KEC5020,2446425991363357283858769787685
110下,KEC 502900,"環境與文化資源研究
Special Topics on Environmental and Cultural Resources","趙芝良CHAO, CHIH-LIANG",25,3.99,0.16,KEC5029,36249334373339167726579677273727673657871
110下,KEC 602100,"文化觀光理論與實務
The Theory and Practices of Cultural Tourism","曾慈慧TSENG, TZU-HUI",16,4.19,0.15,KEC6021,2636624904249358483697871849085728573
110下,KEC 602600,"綠色經濟與永續發展教育專論
Green Economics and Sustainable development Education","闕雅文CHUEH, YA-WEN",11,4.22,0.13,KEC6026,38357385972599167728569728965876978
110下,KEC 603800,"中國大陸環境與永續議題
China’s environmental challenges and sustainable development","楊宗翰YANG, CHUNG-HAN",28,4.21,0.14,KEC6038,269542344732752896578716772857871726578
110下,KEC 603900,"飲食素養與食育專論
Special issues on food literacy and food education","張瑋琦CHANG, WEI-CHI",3,4.2,0.14,KEC6039,2437329771297346772657871876973677273
110下,KECN 500100,"社會科學研究方法
Research Methods in Social Sciences","趙芝良CHAO, CHIH-LIANG",10,4.03,0.16,KECN5001,36249334373339167726579677273727673657871
110下,KECN 500600,"環境治理與公民社會
Environmental Governance and Civil Society","鄭國泰CHENG, KUO-TAI",4,4.23,0.13,KECN5006,3716522283278886772697871758579846573
110下,KECN 501400,"環境心理／行為學研究與專案
The issues and practices of Environmental Psychology/ Behavior","曾慈慧TSENG, TZU-HUI",3,4.3,0.0,KECN5014,2636624904249358483697871849085728573
110下,KECN 502600,"社區與社會學習研究
Special Topics on Community and Social Cognitive","黃書偉HUANG, SHU-WEI",10,4.03,0.16,KECN5026,4064326360205537285657871837285876973
110下,KECN 601100,"鄉土旅遊專論
Special Topics on Local Tourism","倪進誠NI, CHIN-CHENG",18,4.15,0.21,KECN6011,2052236914354887873677273786772697871
110下,KECN 603300,"統計與空間分析專論
Special Topics on Statistics and Spatial Analysis","丁志堅DING, TSU-JEN",16,3.98,0.26,KECN6033,19969245352253368737871848385746978
110下,KEE 100700,"環境與幼兒教育
Environment and Early Childhood Education","張菀真CHANG, WAN-CHEN",43,4.0,0.24,KEE1007,243733372830495677265787187657867726978
110下,KEE 100800,"創造力教育
Creativity Education","詹文娟HSUEH CHAN, WEN-CHUAN",42,3.72,0.31,KEE1008,3544925991230717283856972677265788769786772856578
110下,KEE 100900,"幼兒藝術
Arts for Young Children","劉淑英LIU, SHU-YING",22,3.9,0.3,KEE1009,21129281133352176738583728589737871
110下,KEE 101000,"幼兒遊戲
Theory and Practice of Play","曹亞倫TSAO, YA-LUN",50,3.92,0.22,KEE1010,263612012620523848365798965768578
110下,KEE 101100,"幼兒觀察
Observation of Young Children","陳湘淳CHEN, HSIANG-CHUN",52,3.78,0.44,KEE1011,3851528248281476772697872837365787167728578
110下,KEE 101300,"家庭教育
Family Education","王海音WANG, HAI-IN",25,3.77,0.67,KEE1013,295792802338899876578717265737378
110下,KEE 101400,"幼兒
STEAM教育課程STEAM Education in Early Years","辛靜婷HSIN, CHING-TING",13,3.89,0.3,KEE1014,36763387482315972837378677273787184737871
110下,KEE 200800,"幼兒文學
Children' Literature","張菀真CHANG, WAN-CHEN",21,4.01,0.34,KEE2008,243733372830495677265787187657867726978
110下,KEE 201400,"融合教育理論與實務
Inclusive Education Theories and Practice","鐘梅菁CHUNG, MEI-CHING",28,3.72,0.79,KEE2014,37912267573372967728578717769736772737871
110下,KEE 201700,"幼兒園課程發展
Early Childhood Curriculum Development","陳文玲CHEN, WEN-LING",26,3.18,0.88,KEE2017,3851525991296186772697887697876737871
110下,KEE 202200,"教育哲學
Philosophy of Education","蘇永明SHU, YUNG-MING
李孟翰LI, MENG-HAN",57,3.77,0.38,KEE2022,3431127704261268372858985787177737871264462339132752767377697871726578
110下,KEE 202400,"專題研究二
Undergraduate Research (II)",指導教授,10,4.18,0.15,KEE2024,25351235662594525480
110下,KEE 300200,"幼兒學習評量
Assessment of Young Children","張菀真CHANG, WAN-CHEN",52,3.98,0.69,KEE3002,243733372830495677265787187657867726978
110下,KEE 300300,"幼兒健康與安全
Health and Safety for Young Children","鐘梅菁CHUNG, MEI-CHING
余敏芝YU,MIIN-JY",43,3.6,0.65,KEE3003,379122675733729677285787177697367727378712031325935334378985777373787489
110下,KEE 300400,"幼兒園教材教法
ITeaching Materials and Methods in Preschool and Kindergarten I","謝明芳HSIEH, MING-FANG",44,3.65,0.65,KEE3004,35613261263345972837369727773787170657871
110下,KEE 300500,"幼兒園教材教法
IITeaching Materials and Methods in Preschool and Kindergarten II","謝明芳HSIEH, MING-FANG",43,3.88,0.22,KEE3005,35613261263345972837369727773787170657871
110下,KEE 300700,"幼兒學習環境設計
Designing Learning Environment for Children","陳文玲CHEN, WEN-LING",28,3.35,0.74,KEE3007,3851525991296186772697887697876737871
110下,KEE 300800,"幼兒園行政
Administration of Early Childhood Programs","孫良誠SUN, LIANG-CHEN",13,3.75,0.63,KEE3008,234033339135488838578767365787167726978
110下,KEE 301600,"幼兒戲劇
Drama for Young Children","劉淑英LIU, SHU-YING",35,3.95,0.24,KEE3016,21129281133352176738583728589737871
110下,KEE 302000,"幼兒多元文化教育
Multicultural Education in Early Childhood","辛靜婷HSIN, CHING-TING",23,3.97,0.15,KEE3020,36763387482315972837378677273787184737871
110下,KEE 302200,"專題研究(四
)Undergraduate Research Ⅳ",指導教授,8,4.23,0.13,KEE3022,25351235662594525480
110下,KEE 400400,"幼兒園、家庭與社區
Preschool, Family and Community","曹亞倫TSAO, YA-LUN",44,3.89,0.14,KEE4004,263612012620523848365798965768578
110下,KEE 400500,"幼兒輔導
Behavioral Guidance for Young Children","周育如CHOU, YU-JU",28,4.12,0.17,KEE4005,2160832946229146772798589857485
110下,KEE 400601,"幼兒園教學實習
Practicum for Teaching Young Children","丁雪茵TING, HSUEH-YIN",20,3.75,0.38,KEE4006,199693863433589847378717283856972897378
110下,KEE 400602,"幼兒園教學實習
Practicum for Teaching Young Children","李宜倫LI, YI-LUN",20,3.99,0.18,KEE4006,26446234522052376738973768578
110下,KEE 401200,"專題研究(六
)Undergraduate Research Ⅵ",指導教授,7,4.3,0.0,KEE4012,25351235662594525480
110下,KEE 501500,"當代幼教議題探討
Contemporary Issues in Early Childhood Education","陳文玲CHEN, WEN-LING",8,3.74,0.1,KEE5015,3851525991296186772697887697876737871
110下,KEE 501700,"幼兒藝術教育專題研究
Arts for Young Children","劉淑英LIU, SHU-YING",14,4.13,0.22,KEE5017,21129281133352176738583728589737871
110下,KEE 600100,"論文研討
Seminar on Thesis","劉淑英LIU, SHU-YING
謝明芳HSIEH, MING-FANG
周育如CHOU, YU-JU
孫良誠SUN, LIANG-CHEN
曹亞倫TSAO, YA-LUN
陳湘淳CHEN, HSIANG-CHUN",20,3.89,0.25,KEE6001,211292811333521767385837285897378713561326126334597283736972777378717065787121608329462291467727985898574852340333391354888385787673657871677269782636120126205238483657989657685783851528248281476772697872837365787167728578
110下,KEE 601700,"幼兒心智理論專題研究
Theory of Mind in Young Children","周育如CHOU, YU-JU",14,3.97,0.3,KEE6017,2160832946229146772798589857485
110下,KEEN 500400,"研究方法-量化研究
Quantitative Research Methods","孫良誠SUN, LIANG-CHEN",11,3.84,0.15,KEEN5004,234033339135488838578767365787167726978
110下,KEEN 500500,"研究方法-質性研究
Qualitative Research Methods","曹亞倫TSAO, YA-LUN",11,3.89,0.14,KEEN5005,263612012620523848365798965768578
110下,KEEN 501000,"多元文化教育與課程研究
Multicultural Education and Curriculum Studies","辛靜婷HSIN, CHING-TING",8,4.08,0.2,KEEN5010,36763387482315972837378677273787184737871
110下,KEEN 501600,"幼兒藝術教育專題研究
Arts for Young Children","劉淑英LIU, SHU-YING",14,3.99,0.29,KEEN5016,21129281133352176738583728589737871
110下,KEEN 600100,"論文研討
Seminar on Thesis","謝明芳HSIEH, MING-FANG
曹亞倫TSAO, YA-LUN
陳湘淳CHEN, HSIANG-CHUN
張菀真CHANG, WAN-CHEN",15,3.98,0.2,KEEN6001,356132612633459728373697277737871706578712636120126205238483657989657685783851528248281476772697872837365787167728578243733372830495677265787187657867726978
110下,KEL 111000,"古蹟導覽與手繪地圖
Historic Relics Guide And Hand-Drawn Maps","邱台山CHIU, TAI-SHAN",29,4.27,0.09,KEL1110,3704121488236656772738584657383726578
110下,KEL 120000,"教育心理學
Educational Psychology","李元萱LEE, YUAN-HSUAN",52,4.13,0.35,KEL1200,264462080333841766969898565787283856578
110下,KEL 143000,"戶外探索教學
Instruction of Outdoor Adventure","成虹飛CHERNG, HORN-FAY",14,4.06,0.32,KEL1430,25104344253913167726982787172798278706589
110下,KEL 151100,"教學媒體與運用
Instructional Media and Application","邱富源CHIU, FU-YUAN",47,4.26,0.1,KEL1511,37041235002830467727385708589856578
110下,KEL 180200,"社會領域概論
Introduction to social studies","楊慧琪YANG, HUEI-CHI",39,4.3,0.0,KEL1802,2695424935297388965787172856973677273
110下,KEL 187000,"口語表達(包含國音及說話
)Phonetics and Speech","黃美鴻HUANG, MEI-HUNG",48,4.11,0.17,KEL1870,406433265440251728565787177697372857871
110下,KEL 210000,"教育社會學
Sociology of Education","李孟翰LI, MENG-HAN",51,3.9,0.19,KEL2100,264462339132752767377697871726578
110下,KEL 211000,"學習理論
Learning Theory","彭志業PENG, CHIH-YEH",19,4.3,0.0,KEL2110,2442924535269898069787167727372896972
110下,KEL 230500,"教育行政
Educational Administration","林志成LIN, CHIH-CHENG
葉于正YEH, YU-CHENG",24,4.08,0.86,KEL2305,26519245352510476737867727372677269787133865201102749189697289856772697871
110下,KEL 231100,"教育法規
Education Law","宋峻杰SUNG, CHUN-CHIEH",43,4.04,0.69,KEL2311,23435238032648083857871677285786772736972
110下,KEL 242000,"班級經營
Classroom Management","白雲霞PAI, YUN-HSIA",46,4.18,0.17,KEL2420,30333386423868680657389857872837365
110下,KEL 242100,"學習評量
Assessment for Learning","林倍伊LIN, PEI-YI",46,4.14,0.2,KEL2421,2651920493202347673788069738973
